home_team,home_score,away_team,away_score,game_date,game_time,timezone,season,week,game_id,score_diff,is_dome,is_primetime,moon_phase,home_planet_strength,away_planet_strength,home_zodiac_strength,away_zodiac_strength,beneficial_aspects,malefic_aspects,home_nakshatra_score,away_nakshatra_score,planetary_alignment
SF,17,NE,30,2016-11-20,13:25,US/Pacific,2016,0,400874700,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,26,PHI,15,2016-11-20,13:25,US/Pacific,2016,0,400874702,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,42,GB,24,2016-11-20,20:30,US/Eastern,2016,0,400874704,18,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,27,HOU,20,2016-11-21,17:30,US/Pacific,2016,0,400874706,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,16,MIN,13,2016-11-24,12:30,US/Eastern,2016,0,400874495,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,31,WSH,26,2016-11-24,15:30,US/Central,2016,0,400874499,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,7,PIT,28,2016-11-24,20:30,US/Eastern,2016,0,400874502,-21,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,38,ARI,19,2016-11-27,13:00,US/Eastern,2016,0,400874566,19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,28,JAX,21,2016-11-27,13:00,US/Eastern,2016,0,400874554,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,21,TEN,27,2016-11-27,12:00,US/Central,2016,0,400874507,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,13,NYG,27,2016-11-27,13:00,US/Eastern,2016,0,400874614,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,31,SF,24,2016-11-27,13:00,US/Eastern,2016,0,400874654,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,49,LAR,21,2016-11-27,12:00,US/Central,2016,0,400874626,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,19,CIN,14,2016-11-27,13:00,US/Eastern,2016,0,400874560,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,13,SD,21,2016-11-27,12:00,US/Central,2016,0,400874659,-8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,14,SEA,5,2016-11-27,16:05,US/Eastern,2016,0,400874665,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,35,CAR,32,2016-11-27,13:25,US/Pacific,2016,0,400874670,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,17,NE,22,2016-11-27,16:25,US/Eastern,2016,0,400874680,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,27,KC,30,2016-11-27,18:30,US/Mountain,2016,0,400874676,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,13,GB,27,2016-11-28,20:30,US/Eastern,2016,0,400874684,-14,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,15,DAL,17,2016-12-01,19:25,US/Central,2016,0,400874713,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,28,KC,29,2016-12-04,13:00,US/Eastern,2016,0,400874715,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,26,SF,6,2016-12-04,12:00,US/Central,2016,0,400874723,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,32,PHI,14,2016-12-04,13:00,US/Eastern,2016,0,400874721,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,21,HOU,13,2016-12-04,12:00,US/Central,2016,0,400874720,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,26,LAR,10,2016-12-04,13:00,US/Eastern,2016,0,400874718,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,13,DET,28,2016-12-04,12:00,US/Central,2016,0,400874717,-15,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,10,DEN,20,2016-12-04,13:00,US/Eastern,2016,0,400874719,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,38,MIA,6,2016-12-04,13:00,US/Eastern,2016,0,400874722,32,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,38,BUF,24,2016-12-04,13:05,US/Pacific,2016,0,400874724,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,31,WSH,23,2016-12-04,14:25,US/Arizona,2016,0,400874726,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,24,NYG,14,2016-12-04,16:25,US/Eastern,2016,0,400874725,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SD,21,TB,28,2016-12-04,13:25,US/Pacific,2016,0,400874727,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,40,CAR,7,2016-12-04,17:30,US/Pacific,2016,0,400874728,33,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,10,IND,41,2016-12-05,20:30,US/Eastern,2016,0,400874729,-31,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,21,OAK,13,2016-12-08,19:25,US/Central,2016,0,400874428,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,20,PIT,27,2016-12-11,13:00,US/Eastern,2016,0,400874497,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,10,CIN,23,2016-12-11,13:00,US/Eastern,2016,0,400874563,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,20,CHI,17,2016-12-11,13:00,US/Eastern,2016,0,400874568,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,13,DEN,10,2016-12-11,12:00,US/Central,2016,0,400874504,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,17,HOU,22,2016-12-11,13:00,US/Eastern,2016,0,400874611,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,26,ARI,23,2016-12-11,13:00,US/Eastern,2016,0,400874556,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,22,WSH,27,2016-12-11,13:00,US/Eastern,2016,0,400874552,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,28,SD,16,2016-12-11,13:00,US/Eastern,2016,0,400874559,12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,16,MIN,25,2016-12-11,13:00,US/Eastern,2016,0,400874617,-9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,17,NYJ,23,2016-12-11,13:05,US/Pacific,2016,0,400874621,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,38,SEA,10,2016-12-11,15:25,US/Central,2016,0,400874651,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,14,ATL,42,2016-12-11,16:25,US/Eastern,2016,0,400874627,-28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,16,NO,11,2016-12-11,16:25,US/Eastern,2016,0,400874550,5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,10,DAL,7,2016-12-11,20:30,US/Eastern,2016,0,400874656,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,30,BAL,23,2016-12-12,20:30,US/Eastern,2016,0,400874661,7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,24,LAR,3,2016-12-15,17:25,US/Pacific,2016,0,400874667,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,13,MIA,34,2016-12-17,20:25,US/Eastern,2016,0,400874673,-21,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,33,CLE,13,2016-12-18,13:00,US/Eastern,2016,0,400874683,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,27,GB,30,2016-12-18,12:00,US/Central,2016,0,400874678,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,20,PIT,24,2016-12-18,13:00,US/Eastern,2016,0,400874714,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,17,TEN,19,2016-12-18,12:00,US/Central,2016,0,400874686,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,6,IND,34,2016-12-18,12:00,US/Central,2016,0,400874688,-28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,17,DET,6,2016-12-18,13:00,US/Eastern,2016,0,400874687,11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,27,PHI,26,2016-12-18,13:00,US/Eastern,2016,0,400874685,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,21,JAX,20,2016-12-18,12:00,US/Central,2016,0,400874681,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,41,SF,13,2016-12-18,16:05,US/Eastern,2016,0,400874710,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,41,NO,48,2016-12-18,14:05,US/Arizona,2016,0,400874689,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,3,NE,16,2016-12-18,14:25,US/Mountain,2016,0,400874711,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SD,16,OAK,19,2016-12-18,13:25,US/Pacific,2016,0,400874712,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,26,TB,20,2016-12-18,19:30,US/Central,2016,0,400874679,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,15,CAR,26,2016-12-19,20:30,US/Eastern,2016,0,400874716,-11,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,24,NYG,19,2016-12-22,20:25,US/Eastern,2016,0,400874485,5,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,31,MIA,34,2016-12-24,13:00,US/Eastern,2016,0,400874489,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,21,WSH,41,2016-12-24,12:00,US/Central,2016,0,400874534,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,20,SD,17,2016-12-24,13:00,US/Eastern,2016,0,400874528,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,38,MIN,25,2016-12-24,12:00,US/Central,2016,0,400874523,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,41,NYJ,3,2016-12-24,13:00,US/Eastern,2016,0,400874516,38,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,16,ATL,33,2016-12-24,13:00,US/Eastern,2016,0,400874540,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,38,TEN,17,2016-12-24,13:00,US/Eastern,2016,0,400874521,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,33,IND,25,2016-12-24,13:05,US/Pacific,2016,0,400874546,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,21,SF,22,2016-12-24,16:25,US/Eastern,2016,0,400874575,-1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,31,TB,24,2016-12-24,15:25,US/Central,2016,0,400874513,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,31,ARI,34,2016-12-24,13:25,US/Pacific,2016,0,400874571,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,12,CIN,10,2016-12-24,19:25,US/Central,2016,0,400874579,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,31,BAL,27,2016-12-25,16:30,US/Eastern,2016,0,400874583,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,33,DEN,10,2016-12-25,19:30,US/Central,2016,0,400874585,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,42,DET,21,2016-12-26,19:30,US/Central,2016,0,400874588,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,27,BAL,10,2017-01-01,13:00,US/Eastern,2016,0,400874608,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,24,HOU,17,2017-01-01,12:00,US/Central,2016,0,400874632,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,24,JAX,20,2017-01-01,13:00,US/Eastern,2016,0,400874639,4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,14,NE,35,2017-01-01,13:00,US/Eastern,2016,0,400874642,-21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,38,CHI,10,2017-01-01,12:00,US/Central,2016,0,400874643,28,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,30,BUF,10,2017-01-01,13:00,US/Eastern,2016,0,400874645,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,27,DAL,13,2017-01-01,13:00,US/Eastern,2016,0,400874647,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,27,CLE,24,2017-01-01,13:00,US/Eastern,2016,0,400874690,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,17,CAR,16,2017-01-01,13:00,US/Eastern,2016,0,400874635,1,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,38,NO,32,2017-01-01,16:25,US/Eastern,2016,0,400874606,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,24,OAK,6,2017-01-01,14:25,US/Mountain,2016,0,400874694,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,6,ARI,44,2017-01-01,16:25,US/Eastern,2016,0,400874692,-38,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SD,27,KC,37,2017-01-01,13:25,US/Pacific,2016,0,400874696,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,23,SEA,25,2017-01-01,13:25,US/Pacific,2016,0,400874699,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,10,NYG,19,2017-01-01,16:25,US/Eastern,2016,0,400874631,-9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,24,GB,31,2017-01-01,20:30,US/Eastern,2016,0,400874637,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,27,OAK,14,2017-01-07,15:35,US/Central,2016,0,400932688,13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,26,DET,6,2017-01-07,17:15,US/Pacific,2016,0,400932689,20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,30,MIA,12,2017-01-08,13:05,US/Eastern,2016,0,400932687,18,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,38,NYG,13,2017-01-08,15:40,US/Central,2016,0,400932690,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,36,SEA,20,2017-01-14,16:35,US/Eastern,2016,0,400927747,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,34,HOU,16,2017-01-14,20:15,US/Eastern,2016,0,400927746,18,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,31,GB,34,2017-01-15,15:40,US/Central,2016,0,400927749,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,16,PIT,18,2017-01-15,19:20,US/Central,2016,0,400927748,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,44,GB,21,2017-01-22,15:05,US/Eastern,2016,0,400927751,23,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,36,PIT,17,2017-01-22,18:40,US/Eastern,2016,0,400927750,19,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NFC,13,AFC,20,2017-01-29,20:00,US/Eastern,2016,0,400878708,-7,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,28,NE,34,2017-02-05,18:30,US/Eastern,2016,0,400927752,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,27,KC,42,2017-09-07,20:30,US/Eastern,2017,0,400951566,-15,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,21,NYJ,12,2017-09-10,13:00,US/Eastern,2017,0,400951567,9,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,17,ATL,23,2017-09-10,12:00,US/Central,2017,0,400951570,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,0,BAL,20,2017-09-10,13:00,US/Eastern,2017,0,400951572,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,18,PIT,21,2017-09-10,13:00,US/Eastern,2017,0,400951574,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,35,ARI,23,2017-09-10,13:00,US/Eastern,2017,0,400951576,12,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,16,OAK,26,2017-09-10,12:00,US/Central,2017,0,400951584,-10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,17,PHI,30,2017-09-10,13:00,US/Eastern,2017,0,400951592,-13,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,7,JAX,29,2017-09-10,12:00,US/Central,2017,0,400951580,-22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,46,IND,9,2017-09-10,16:05,US/Eastern,2017,0,400951597,37,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,17,SEA,9,2017-09-10,15:25,US/Central,2017,0,400951601,8,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,3,CAR,23,2017-09-10,13:25,US/Pacific,2017,0,400951605,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,19,NYG,3,2017-09-10,19:30,US/Central,2017,0,400951608,16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,0,TB,0,2017-09-10,13:00,US/Eastern,2017,0,400951581,0,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,29,NO,19,2017-09-11,18:10,US/Central,2017,0,400951612,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,24,LAC,21,2017-09-11,20:20,US/Mountain,2017,0,400951615,3,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CIN,9,HOU,13,2017-09-14,20:25,US/Eastern,2017,0,400951620,-4,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,13,ARI,16,2017-09-17,13:00,US/Eastern,2017,0,400951632,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
KC,27,PHI,20,2017-09-17,12:00,US/Central,2017,0,400951636,7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NO,20,NE,36,2017-09-17,12:00,US/Central,2017,0,400951639,-16,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PIT,26,MIN,9,2017-09-17,13:00,US/Eastern,2017,0,400951643,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,29,CHI,7,2017-09-17,13:00,US/Eastern,2017,0,400951645,22,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,9,BUF,3,2017-09-17,13:00,US/Eastern,2017,0,400951630,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,16,TEN,37,2017-09-17,13:00,US/Eastern,2017,0,400951635,-21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,24,CLE,10,2017-09-17,13:00,US/Eastern,2017,0,400951626,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
OAK,45,NYJ,20,2017-09-17,13:05,US/Pacific,2017,0,400951669,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,17,MIA,19,2017-09-17,13:05,US/Pacific,2017,0,400951666,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DEN,42,DAL,17,2017-09-17,14:25,US/Mountain,2017,0,400951673,25,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAR,20,WSH,27,2017-09-17,16:25,US/Eastern,2017,0,400951674,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SEA,12,SF,9,2017-09-17,13:25,US/Pacific,2017,0,400951676,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,34,GB,23,2017-09-17,20:30,US/Eastern,2017,0,400951679,11,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYG,10,DET,24,2017-09-18,20:30,US/Eastern,2017,0,400951681,-14,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
SF,39,LAR,41,2017-09-21,17:25,US/Pacific,2017,0,400951568,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
JAX,44,BAL,7,2017-09-24,09:30,US/Eastern,2017,0,400951579,37,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BUF,26,DEN,16,2017-09-24,13:00,US/Eastern,2017,0,400951583,10,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CHI,23,PIT,17,2017-09-24,12:00,US/Central,2017,0,400951590,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DET,26,ATL,30,2017-09-24,13:00,US/Eastern,2017,0,400951594,-4,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
IND,31,CLE,28,2017-09-24,13:00,US/Eastern,2017,0,400951599,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,34,TB,17,2017-09-24,12:00,US/Central,2017,0,400951604,17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,36,HOU,33,2017-09-24,13:00,US/Eastern,2017,0,400951607,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,20,MIA,6,2017-09-24,13:00,US/Eastern,2017,0,400951611,14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
PHI,27,NYG,24,2017-09-24,13:00,US/Eastern,2017,0,400951616,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CAR,13,NO,34,2017-09-24,13:00,US/Eastern,2017,0,400951587,-21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TEN,33,SEA,27,2017-09-24,15:05,US/Central,2017,0,400951623,6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,27,CIN,24,2017-09-24,15:25,US/Central,2017,0,400951627,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,10,KC,24,2017-09-24,13:25,US/Pacific,2017,0,400951634,-14,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
WSH,27,OAK,10,2017-09-24,20:30,US/Eastern,2017,0,400951644,17,False,True,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,17,DAL,28,2017-09-25,17:30,US/Arizona,2017,0,400951668,-11,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
GB,35,CHI,14,2017-09-28,19:25,US/Central,2017,0,400951678,21,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIA,0,NO,20,2017-10-01,09:30,US/Eastern,2017,0,400950241,-20,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ATL,17,BUF,23,2017-10-01,13:00,US/Eastern,2017,0,400951685,-6,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
CLE,7,CIN,31,2017-10-01,13:00,US/Eastern,2017,0,400951712,-24,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
DAL,30,LAR,35,2017-10-01,12:00,US/Central,2017,0,400951716,-5,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
MIN,7,DET,14,2017-10-01,12:00,US/Central,2017,0,400951724,-7,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NE,30,CAR,33,2017-10-01,13:00,US/Eastern,2017,0,400951727,-3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
NYJ,23,JAX,20,2017-10-01,13:00,US/Eastern,2017,0,400951730,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
BAL,9,PIT,26,2017-10-01,13:00,US/Eastern,2017,0,400951708,-17,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
HOU,57,TEN,14,2017-10-01,12:00,US/Central,2017,0,400951720,43,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
ARI,18,SF,15,2017-10-01,13:05,US/Arizona,2017,0,400951735,3,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
LAC,24,PHI,26,2017-10-01,13:05,US/Pacific,2017,0,400951738,-2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
TB,25,NYG,23,2017-10-01,16:05,US/Eastern,2017,0,400951742,2,False,False,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5
