game_datetime,home_team,away_team,home_team_score,away_team_score,home_team_win_pct,away_team_win_pct,home_team_points_per_game,away_team_points_per_game,home_team_points_allowed_per_game,away_team_points_allowed_per_game,stadium_latitude,stadium_longitude
2021-11-21,TEN,HOU,13.0,22.0,0.7435897435897436,0.7647058823529411,28.512820512820515,28.529411764705884,22.384615384615383,19.294117647058822,0,0
2021-11-21,LV,CIN,13.0,32.0,0.52,1.0,25.76,36.0,28.32,17.0,0,0
2021-11-21,KC,DAL,19.0,9.0,0.52,0.6,25.76,27.066666666666666,28.32,22.066666666666666,0,0
2021-11-21,SEA,ARI,13.0,23.0,0.5833333333333334,0.55,26.72222222222222,26.0,22.27777777777778,22.55,0,0
2021-11-21,LAC,PIT,41.0,37.0,0.55,0.5555555555555556,26.9,27.38888888888889,28.9,29.0,0,0
2021-11-22,TB,NYG,30.0,10.0,0.5,0.5416666666666666,28.5,26.25,32.833333333333336,27.791666666666668,0,0
2021-11-25,DET,CHI,14.0,16.0,0.6060606060606061,0.5238095238095238,27.151515151515152,26.047619047619047,22.21212121212121,28.476190476190474,0,0
2021-11-25,DAL,LV,33.0,36.0,0.6,0.5,27.066666666666666,25.26923076923077,22.066666666666666,28.46153846153846,0,0
2021-11-25,NO,BUF,6.0,31.0,1.0,0.5,34.0,27.75,27.0,30.0,0,0
2021-11-28,CIN,PIT,41.0,10.0,0.5,0.5555555555555556,25.26923076923077,27.38888888888889,28.46153846153846,29.0,0,0
2021-11-28,HOU,NYJ,14.0,21.0,0.7647058823529411,0.5833333333333334,28.529411764705884,26.916666666666668,19.294117647058822,28.916666666666668,0,0
2021-11-28,IND,TB,31.0,38.0,0.5384615384615384,0.5,26.923076923076923,28.5,30.076923076923077,32.833333333333336,0,0
2021-11-28,JAX,ATL,14.0,21.0,0.5714285714285714,0.5454545454545454,26.214285714285715,26.545454545454547,21.952380952380953,29.0,0,0
2021-11-28,MIA,CAR,33.0,10.0,0.5789473684210527,1.0,27.57894736842105,34.0,28.94736842105263,30.0,0,0
2021-11-28,NE,TEN,36.0,13.0,0.6666666666666666,0.7435897435897436,29.333333333333332,28.512820512820515,30.0,22.384615384615383,0,0
2021-11-28,NYG,PHI,13.0,7.0,0.5416666666666666,0.5652173913043478,26.25,26.695652173913043,27.791666666666668,28.0,0,0
2021-11-28,DEN,LAC,28.0,13.0,0.5454545454545454,0.55,26.40909090909091,26.9,28.272727272727273,28.9,0,0
2021-11-28,GB,LA,36.0,28.0,0.6,0.5609756097560976,26.885714285714286,26.121951219512194,22.114285714285714,22.24390243902439,0,0
2021-11-28,SF,MIN,34.0,26.0,0.5714285714285714,0.6666666666666666,26.214285714285715,28.0,21.952380952380953,22.666666666666668,0,0
2021-11-28,BAL,CLE,16.0,10.0,0.5294117647058824,0.5714285714285714,27.470588235294116,26.714285714285715,29.705882352941178,29.0,0,0
2021-11-29,WAS,SEA,17.0,15.0,0.6206896551724138,0.5833333333333334,26.862068965517242,26.72222222222222,21.413793103448278,22.27777777777778,0,0
2021-12-02,NO,DAL,17.0,27.0,1.0,0.5185185185185185,34.0,25.666666666666668,27.0,28.62962962962963,0,0
2021-12-05,ATL,TB,17.0,30.0,0.5454545454545454,0.5,26.545454545454547,28.5,29.0,32.833333333333336,0,0
2021-12-05,CHI,ARI,22.0,33.0,0.5238095238095238,0.55,26.047619047619047,26.0,28.476190476190474,22.55,0,0
2021-12-05,CIN,LAC,22.0,41.0,0.5,0.55,25.26923076923077,26.9,28.46153846153846,28.9,0,0
2021-12-05,DET,MIN,29.0,27.0,0.6060606060606061,0.5813953488372093,27.151515151515152,26.3953488372093,22.21212121212121,22.046511627906977,0,0
2021-12-05,HOU,IND,0.0,31.0,0.7647058823529411,0.5384615384615384,28.529411764705884,26.923076923076923,19.294117647058822,30.076923076923077,0,0
2021-12-05,MIA,NYG,20.0,9.0,0.5789473684210527,0.5416666666666666,27.57894736842105,26.25,28.94736842105263,27.791666666666668,0,0
2021-12-05,NYJ,PHI,18.0,33.0,0.5833333333333334,0.5652173913043478,26.916666666666668,26.695652173913043,28.916666666666668,28.0,0,0
2021-12-05,LA,JAX,37.0,7.0,0.5609756097560976,0.5714285714285714,26.121951219512194,26.214285714285715,22.24390243902439,21.952380952380953,0,0
2021-12-05,LV,WAS,15.0,17.0,0.5185185185185185,0.6206896551724138,25.666666666666668,26.862068965517242,28.62962962962963,21.413793103448278,0,0
2021-12-05,PIT,BAL,20.0,19.0,0.5555555555555556,0.5294117647058824,27.38888888888889,27.470588235294116,29.0,29.705882352941178,0,0
2021-12-05,SEA,SF,30.0,23.0,0.5833333333333334,0.5813953488372093,26.72222222222222,26.3953488372093,22.27777777777778,22.046511627906977,0,0
2021-12-05,KC,DEN,22.0,9.0,0.52,0.5454545454545454,25.76,26.40909090909091,28.32,28.272727272727273,0,0
2021-12-06,BUF,NE,10.0,14.0,0.5,0.6666666666666666,27.75,29.333333333333332,30.0,30.0,0,0
2021-12-09,MIN,PIT,36.0,28.0,0.5813953488372093,0.5555555555555556,26.3953488372093,27.38888888888889,22.046511627906977,29.0,0,0
2021-12-12,CAR,ATL,21.0,29.0,1.0,0.5454545454545454,34.0,26.545454545454547,30.0,29.0,0,0
2021-12-12,CLE,BAL,24.0,22.0,0.5714285714285714,0.5294117647058824,26.714285714285715,27.470588235294116,29.0,29.705882352941178,0,0
2021-12-12,HOU,SEA,13.0,33.0,0.7647058823529411,0.5681818181818182,28.529411764705884,26.318181818181817,19.294117647058822,22.227272727272727,0,0
2021-12-12,KC,LV,48.0,9.0,0.52,0.5,25.76,25.285714285714285,28.32,28.214285714285715,0,0
2021-12-12,NYJ,NO,9.0,30.0,0.5833333333333334,1.0,26.916666666666668,34.0,28.916666666666668,27.0,0,0
2021-12-12,TEN,JAX,20.0,0.0,0.7435897435897436,0.5714285714285714,28.512820512820515,26.214285714285715,22.384615384615383,21.952380952380953,0,0
2021-12-12,WAS,DAL,20.0,27.0,0.5,0.5185185185185185,25.285714285714285,25.666666666666668,28.214285714285715,28.62962962962963,0,0
2021-12-12,DEN,DET,38.0,10.0,0.5454545454545454,0.6060606060606061,26.40909090909091,27.151515151515152,28.272727272727273,22.21212121212121,0,0
2021-12-12,LAC,NYG,37.0,21.0,0.55,0.5416666666666666,26.9,26.25,28.9,27.791666666666668,0,0
2021-12-12,CIN,SF,23.0,26.0,0.5,0.5681818181818182,25.26923076923077,26.318181818181817,28.46153846153846,22.227272727272727,0,0
2021-12-12,TB,BUF,33.0,27.0,0.5,0.5,28.5,27.75,32.833333333333336,30.0,0,0
2021-12-12,GB,CHI,45.0,30.0,0.6,0.5238095238095238,26.885714285714286,26.047619047619047,22.114285714285714,28.476190476190474,0,0
2021-12-13,ARI,LA,23.0,30.0,0.55,0.5609756097560976,26.0,26.121951219512194,22.55,22.24390243902439,0,0
2021-12-16,LAC,KC,28.0,34.0,0.55,0.4827586206896552,26.9,24.724137931034484,28.9,28.896551724137932,0,0
2021-12-18,IND,NE,27.0,17.0,0.5384615384615384,0.6666666666666666,26.923076923076923,29.333333333333332,30.076923076923077,30.0,0,0
2021-12-19,BUF,CAR,31.0,14.0,0.5,1.0,27.75,34.0,30.0,30.0,0,0
2021-12-19,DET,ARI,30.0,12.0,0.6060606060606061,0.55,27.151515151515152,26.0,22.21212121212121,22.55,0,0
2021-12-19,JAX,HOU,16.0,30.0,0.5714285714285714,0.7647058823529411,26.214285714285715,28.529411764705884,21.952380952380953,19.294117647058822,0,0
2021-12-19,MIA,NYJ,31.0,24.0,0.5789473684210527,0.5833333333333334,27.57894736842105,26.916666666666668,28.94736842105263,28.916666666666668,0,0
2021-12-19,NYG,DAL,6.0,21.0,0.5416666666666666,0.5185185185185185,26.25,25.666666666666668,27.791666666666668,28.62962962962963,0,0
2021-12-19,PIT,TEN,19.0,13.0,0.5555555555555556,0.7435897435897436,27.38888888888889,28.512820512820515,29.0,22.384615384615383,0,0
2021-12-19,DEN,CIN,10.0,15.0,0.5454545454545454,0.5,26.40909090909091,25.26923076923077,28.272727272727273,28.46153846153846,0,0
2021-12-19,SF,ATL,31.0,13.0,0.5777777777777777,0.5454545454545454,26.31111111111111,26.545454545454547,22.244444444444444,29.0,0,0
2021-12-19,BAL,GB,30.0,31.0,0.5294117647058824,0.6,27.470588235294116,26.885714285714286,29.705882352941178,22.114285714285714,0,0
2021-12-19,TB,NO,0.0,9.0,0.5,1.0,28.5,34.0,32.833333333333336,27.0,0,0
2021-12-20,CLE,LV,14.0,16.0,0.5714285714285714,0.4827586206896552,26.714285714285715,24.724137931034484,29.0,28.896551724137932,0,0
2021-12-20,CHI,MIN,9.0,17.0,0.5238095238095238,0.5813953488372093,26.047619047619047,26.3953488372093,28.476190476190474,22.046511627906977,0,0
2021-12-21,LA,SEA,20.0,10.0,0.5609756097560976,0.5681818181818182,26.121951219512194,26.318181818181817,22.24390243902439,22.227272727272727,0,0
2021-12-21,PHI,WAS,27.0,17.0,0.5652173913043478,0.5,26.695652173913043,25.285714285714285,28.0,28.214285714285715,0,0
2021-12-23,TEN,SF,20.0,17.0,0.7435897435897436,0.5869565217391305,28.512820512820515,26.41304347826087,22.384615384615383,22.043478260869566,0,0
2021-12-25,GB,CLE,24.0,22.0,0.6,0.5,26.885714285714286,24.433333333333334,22.114285714285714,28.4,0,0
2021-12-25,ARI,IND,16.0,22.0,0.55,0.5384615384615384,26.0,26.923076923076923,22.55,30.076923076923077,0,0
2021-12-26,ATL,DET,20.0,16.0,0.5454545454545454,0.6060606060606061,26.545454545454547,27.151515151515152,29.0,22.21212121212121,0,0
2021-12-26,CAR,TB,6.0,32.0,1.0,0.5,34.0,28.5,30.0,32.833333333333336,0,0
2021-12-26,CIN,BAL,41.0,21.0,0.5,0.5294117647058824,25.26923076923077,27.470588235294116,28.46153846153846,29.705882352941178,0,0
2021-12-26,HOU,LAC,41.0,29.0,0.7647058823529411,0.55,28.529411764705884,26.9,19.294117647058822,28.9,0,0
2021-12-26,MIN,LA,23.0,30.0,0.5813953488372093,0.5609756097560976,26.3953488372093,26.121951219512194,22.046511627906977,22.24390243902439,0,0
2021-12-26,NE,BUF,21.0,33.0,0.6666666666666666,0.5,29.333333333333332,27.75,30.0,30.0,0,0
2021-12-26,NYJ,JAX,26.0,21.0,0.5833333333333334,0.5714285714285714,26.916666666666668,26.214285714285715,28.916666666666668,21.952380952380953,0,0
2021-12-26,PHI,NYG,34.0,10.0,0.5652173913043478,0.5416666666666666,26.695652173913043,26.25,28.0,27.791666666666668,0,0
2021-12-26,SEA,CHI,24.0,25.0,0.5681818181818182,0.5238095238095238,26.318181818181817,26.047619047619047,22.227272727272727,28.476190476190474,0,0
2021-12-26,KC,PIT,36.0,10.0,0.4827586206896552,0.5555555555555556,24.724137931034484,27.38888888888889,28.896551724137932,29.0,0,0
2021-12-26,LV,DEN,17.0,13.0,0.5,0.5454545454545454,24.433333333333334,26.40909090909091,28.4,28.272727272727273,0,0
2021-12-26,DAL,WAS,56.0,14.0,0.5185185185185185,0.5,25.666666666666668,25.285714285714285,28.62962962962963,28.214285714285715,0,0
2021-12-27,NO,MIA,3.0,20.0,1.0,0.5789473684210527,34.0,27.57894736842105,27.0,28.94736842105263,0,0
2022-01-02,BAL,LA,19.0,20.0,0.5294117647058824,0.5609756097560976,27.470588235294116,26.121951219512194,29.705882352941178,22.24390243902439,0,0
2022-01-02,BUF,ATL,29.0,15.0,0.5,0.5454545454545454,27.75,26.545454545454547,30.0,29.0,0,0
2022-01-02,CHI,NYG,29.0,3.0,0.5238095238095238,0.5416666666666666,26.047619047619047,26.25,28.476190476190474,27.791666666666668,0,0
2022-01-02,CIN,KC,34.0,31.0,0.5,0.4827586206896552,25.26923076923077,24.724137931034484,28.46153846153846,28.896551724137932,0,0
2022-01-02,IND,LV,20.0,23.0,0.5384615384615384,0.5161290322580645,26.923076923076923,24.193548387096776,30.076923076923077,27.903225806451612,0,0
2022-01-02,NE,JAX,50.0,10.0,0.6666666666666666,0.5714285714285714,29.333333333333332,26.214285714285715,30.0,21.952380952380953,0,0
2022-01-02,NYJ,TB,24.0,28.0,0.5833333333333334,0.5,26.916666666666668,28.5,28.916666666666668,32.833333333333336,0,0
2022-01-02,TEN,MIA,34.0,3.0,0.574468085106383,0.5789473684210527,26.21276595744681,27.57894736842105,22.0,28.94736842105263,0,0
2022-01-02,WAS,PHI,16.0,20.0,0.5,0.5652173913043478,25.285714285714285,26.695652173913043,28.214285714285715,28.0,0,0
2022-01-02,LAC,DEN,34.0,13.0,0.55,0.5161290322580645,26.9,24.193548387096776,28.9,27.903225806451612,0,0
2022-01-02,SF,HOU,23.0,7.0,0.574468085106383,0.7647058823529411,26.21276595744681,28.529411764705884,22.0,19.294117647058822,0,0
2022-01-02,DAL,ARI,22.0,25.0,0.5185185185185185,0.55,25.666666666666668,26.0,28.62962962962963,22.55,0,0
2022-01-02,NO,CAR,18.0,10.0,1.0,1.0,34.0,34.0,27.0,30.0,0,0
2022-01-02,SEA,DET,51.0,29.0,0.5681818181818182,0.6060606060606061,26.318181818181817,27.151515151515152,22.227272727272727,22.21212121212121,0,0
2022-01-02,GB,MIN,37.0,10.0,0.6,0.5813953488372093,26.885714285714286,26.3953488372093,22.114285714285714,22.046511627906977,0,0
2022-01-03,PIT,CLE,26.0,14.0,0.5555555555555556,0.5,27.38888888888889,24.433333333333334,29.0,28.4,0,0
2022-01-08,DEN,KC,24.0,28.0,0.5161290322580645,0.4827586206896552,24.193548387096776,24.724137931034484,27.903225806451612,28.896551724137932,0,0
2022-01-08,PHI,DAL,26.0,51.0,0.5652173913043478,0.5185185185185185,26.695652173913043,25.666666666666668,28.0,28.62962962962963,0,0
2022-01-09,BAL,PIT,13.0,16.0,0.5294117647058824,0.5555555555555556,27.470588235294116,27.38888888888889,29.705882352941178,29.0,0,0
2022-01-09,CLE,CIN,21.0,16.0,0.5,0.5,24.433333333333334,25.26923076923077,28.4,28.46153846153846,0,0
2022-01-09,DET,GB,37.0,30.0,0.6060606060606061,0.6,27.151515151515152,26.885714285714286,22.21212121212121,22.114285714285714,0,0
2022-01-09,HOU,TEN,25.0,28.0,0.5833333333333334,0.574468085106383,26.145833333333332,26.21276595744681,21.6875,22.0,0,0
2022-01-09,JAX,IND,26.0,11.0,0.5714285714285714,0.53125,26.214285714285715,24.15625,21.952380952380953,27.65625,0,0
2022-01-09,MIN,CHI,31.0,17.0,0.5813953488372093,0.5238095238095238,26.3953488372093,26.047619047619047,22.046511627906977,28.476190476190474,0,0
2022-01-09,NYG,WAS,7.0,22.0,0.5416666666666666,0.5,26.25,25.285714285714285,27.791666666666668,28.214285714285715,0,0
2022-01-09,ARI,SEA,30.0,38.0,0.55,0.5681818181818182,26.0,26.318181818181817,22.55,22.227272727272727,0,0
2022-01-09,ATL,NO,20.0,30.0,0.5454545454545454,1.0,26.545454545454547,34.0,29.0,27.0,0,0
2022-01-09,BUF,NYJ,27.0,10.0,0.5,0.5833333333333334,27.75,26.916666666666668,30.0,28.916666666666668,0,0
2022-01-09,LA,SF,24.0,27.0,0.5609756097560976,0.5833333333333334,26.121951219512194,26.145833333333332,22.24390243902439,21.6875,0,0
2022-01-09,MIA,NE,33.0,24.0,0.5789473684210527,0.6666666666666666,27.57894736842105,29.333333333333332,28.94736842105263,30.0,0,0
2022-01-09,TB,CAR,41.0,17.0,0.5,1.0,28.5,34.0,32.833333333333336,30.0,0,0
2022-01-09,LV,LAC,35.0,32.0,0.53125,0.55,24.15625,26.9,27.65625,28.9,0,0
2022-09-08,LA,BUF,10.0,31.0,0.5918367346938775,0.5,26.163265306122447,27.75,21.73469387755102,30.0,0,0
2022-09-11,ATL,NO,26.0,27.0,0.5454545454545454,1.0,26.545454545454547,34.0,29.0,27.0,0,0
2022-09-11,CAR,CLE,24.0,26.0,1.0,0.5,34.0,24.433333333333334,30.0,28.4,0,0
2022-09-11,CHI,SF,19.0,10.0,0.5238095238095238,0.5918367346938775,26.047619047619047,26.163265306122447,28.476190476190474,21.73469387755102,0,0
2022-09-11,CIN,PIT,20.0,23.0,0.5,0.5555555555555556,25.26923076923077,27.38888888888889,28.46153846153846,29.0,0,0
2022-09-11,DET,PHI,35.0,38.0,0.6060606060606061,0.5652173913043478,27.151515151515152,26.695652173913043,22.21212121212121,28.0,0,0
2022-09-11,HOU,IND,20.0,20.0,0.5833333333333334,0.53125,26.145833333333332,24.15625,21.6875,27.65625,0,0
2022-09-11,MIA,NE,20.0,7.0,0.5789473684210527,0.6666666666666666,27.57894736842105,29.333333333333332,28.94736842105263,30.0,0,0
2022-09-11,NYJ,BAL,9.0,24.0,0.5833333333333334,0.5294117647058824,26.916666666666668,27.470588235294116,28.916666666666668,29.705882352941178,0,0
2022-09-11,WAS,JAX,28.0,22.0,0.5,0.5714285714285714,25.285714285714285,26.214285714285715,28.214285714285715,21.952380952380953,0,0
2022-09-11,ARI,KC,21.0,44.0,0.55,0.4827586206896552,26.0,24.724137931034484,22.55,28.896551724137932,0,0
2022-09-11,LAC,LV,24.0,19.0,0.5454545454545454,0.5454545454545454,24.484848484848484,24.484848484848484,27.78787878787879,27.78787878787879,0,0
2022-09-11,MIN,GB,23.0,7.0,0.5813953488372093,0.6,26.3953488372093,26.885714285714286,22.046511627906977,22.114285714285714,0,0
2022-09-11,TEN,NYG,20.0,21.0,0.574468085106383,0.5416666666666666,26.21276595744681,26.25,22.0,27.791666666666668,0,0
2022-09-11,DAL,TB,3.0,19.0,0.5185185185185185,0.5,25.666666666666668,28.5,28.62962962962963,32.833333333333336,0,0
2022-09-12,SEA,DEN,17.0,16.0,0.5681818181818182,0.5161290322580645,26.318181818181817,24.193548387096776,22.227272727272727,27.903225806451612,0,0
2022-09-15,KC,LAC,27.0,24.0,0.4827586206896552,0.5294117647058824,24.724137931034484,24.323529411764707,28.896551724137932,27.676470588235293,0,0
2022-09-18,BAL,MIA,38.0,42.0,0.5294117647058824,0.5789473684210527,27.470588235294116,27.57894736842105,29.705882352941178,28.94736842105263,0,0
2022-09-18,CLE,NYJ,30.0,31.0,0.5,0.5833333333333334,24.433333333333334,26.916666666666668,28.4,28.916666666666668,0,0
2022-09-18,DET,WAS,36.0,27.0,0.6060606060606061,0.5,27.151515151515152,25.285714285714285,22.21212121212121,28.214285714285715,0,0
2022-09-18,JAX,IND,24.0,0.0,0.5714285714285714,0.53125,26.214285714285715,24.15625,21.952380952380953,27.65625,0,0
2022-09-18,NO,TB,10.0,20.0,1.0,0.5,34.0,28.5,27.0,32.833333333333336,0,0
2022-09-18,NYG,CAR,19.0,16.0,0.5416666666666666,1.0,26.25,34.0,27.791666666666668,30.0,0,0
2022-09-18,PIT,NE,14.0,17.0,0.5555555555555556,0.6666666666666666,27.38888888888889,29.333333333333332,29.0,30.0,0,0
2022-09-18,LA,ATL,31.0,27.0,0.5918367346938775,0.5454545454545454,26.163265306122447,26.545454545454547,21.73469387755102,29.0,0,0
2022-09-18,SF,SEA,27.0,7.0,0.58,0.5681818181818182,25.84,26.318181818181817,21.68,22.227272727272727,0,0
2022-09-18,DAL,CIN,20.0,17.0,0.5185185185185185,0.5,25.666666666666668,25.26923076923077,28.62962962962963,28.46153846153846,0,0
2022-09-18,DEN,HOU,16.0,9.0,0.5161290322580645,0.5833333333333334,24.193548387096776,26.145833333333332,27.903225806451612,21.6875,0,0
2022-09-18,LV,ARI,23.0,29.0,0.5294117647058824,0.55,24.323529411764707,26.0,27.676470588235293,22.55,0,0
2022-09-18,GB,CHI,27.0,10.0,0.6,0.5238095238095238,26.885714285714286,26.047619047619047,22.114285714285714,28.476190476190474,0,0
2022-09-19,BUF,TEN,41.0,7.0,0.5,0.574468085106383,27.75,26.21276595744681,30.0,22.0,0,0
2022-09-19,PHI,MIN,24.0,7.0,0.5652173913043478,0.5813953488372093,26.695652173913043,26.3953488372093,28.0,22.046511627906977,0,0
2022-09-22,CLE,PIT,29.0,17.0,0.5,0.5555555555555556,24.433333333333334,27.38888888888889,28.4,29.0,0,0
2022-09-25,CAR,NO,22.0,14.0,1.0,1.0,34.0,34.0,30.0,27.0,0,0
2022-09-25,CHI,HOU,23.0,20.0,0.5238095238095238,0.5833333333333334,26.047619047619047,26.145833333333332,28.476190476190474,21.6875,0,0
2022-09-25,IND,KC,20.0,17.0,0.53125,0.4827586206896552,24.15625,24.724137931034484,27.65625,28.896551724137932,0,0
2022-09-25,MIA,BUF,21.0,19.0,0.5789473684210527,0.5,27.57894736842105,27.75,28.94736842105263,30.0,0,0
2022-09-25,MIN,DET,28.0,24.0,0.5813953488372093,0.6060606060606061,26.3953488372093,27.151515151515152,22.046511627906977,22.21212121212121,0,0
2022-09-25,NE,BAL,26.0,37.0,0.6666666666666666,0.5294117647058824,29.333333333333332,27.470588235294116,30.0,29.705882352941178,0,0
2022-09-25,NYJ,CIN,12.0,27.0,0.5833333333333334,0.5,26.916666666666668,25.26923076923077,28.916666666666668,28.46153846153846,0,0
2022-09-25,TEN,LV,24.0,22.0,0.574468085106383,0.5142857142857142,26.21276595744681,24.285714285714285,22.0,27.714285714285715,0,0
2022-09-25,WAS,PHI,8.0,24.0,0.5,0.5652173913043478,25.285714285714285,26.695652173913043,28.214285714285715,28.0,0,0
2022-09-25,LAC,JAX,10.0,38.0,0.5294117647058824,0.5714285714285714,24.323529411764707,26.214285714285715,27.676470588235293,21.952380952380953,0,0
2022-09-25,ARI,LA,12.0,20.0,0.5142857142857142,0.5918367346938775,24.285714285714285,26.163265306122447,27.714285714285715,21.73469387755102,0,0
2022-09-25,SEA,ATL,23.0,27.0,0.5882352941176471,0.5454545454545454,25.862745098039216,26.545454545454547,21.392156862745097,29.0,0,0
2022-09-25,TB,GB,12.0,14.0,0.5,0.6,28.5,26.885714285714286,32.833333333333336,22.114285714285714,0,0
2022-09-25,DEN,SF,11.0,10.0,0.5161290322580645,0.5882352941176471,24.193548387096776,25.862745098039216,27.903225806451612,21.392156862745097,0,0
2022-09-26,NYG,DAL,16.0,23.0,0.5416666666666666,0.5185185185185185,26.25,25.666666666666668,27.791666666666668,28.62962962962963,0,0
2022-09-29,CIN,MIA,27.0,15.0,0.5,0.5789473684210527,25.26923076923077,27.57894736842105,28.46153846153846,28.94736842105263,0,0
2022-10-02,NO,MIN,25.0,28.0,1.0,0.5813953488372093,34.0,26.3953488372093,27.0,22.046511627906977,0,0
2022-10-02,ATL,CLE,23.0,20.0,0.5454545454545454,0.5,26.545454545454547,24.433333333333334,29.0,28.4,0,0
2022-10-02,BAL,BUF,20.0,23.0,0.5294117647058824,0.5,27.470588235294116,27.75,29.705882352941178,30.0,0,0
2022-10-02,DAL,WAS,25.0,10.0,0.5185185185185185,0.5,25.666666666666668,25.285714285714285,28.62962962962963,28.214285714285715,0,0
2022-10-02,DET,SEA,45.0,48.0,0.6060606060606061,0.5882352941176471,27.151515151515152,25.862745098039216,22.21212121212121,21.392156862745097,0,0
2022-10-02,HOU,LAC,24.0,34.0,0.5833333333333334,0.5294117647058824,26.145833333333332,24.323529411764707,21.6875,27.676470588235293,0,0
2022-10-02,IND,TEN,17.0,24.0,0.53125,0.5,24.15625,24.22222222222222,27.65625,27.61111111111111,0,0
2022-10-02,NYG,CHI,20.0,12.0,0.5416666666666666,0.5238095238095238,26.25,26.047619047619047,27.791666666666668,28.476190476190474,0,0
2022-10-02,PHI,JAX,29.0,21.0,0.5652173913043478,0.5714285714285714,26.695652173913043,26.214285714285715,28.0,21.952380952380953,0,0
2022-10-02,PIT,NYJ,20.0,24.0,0.5555555555555556,0.5833333333333334,27.38888888888889,26.916666666666668,29.0,28.916666666666668,0,0
2022-10-02,CAR,ARI,16.0,26.0,1.0,0.5142857142857142,34.0,24.285714285714285,30.0,27.714285714285715,0,0
2022-10-02,GB,NE,27.0,24.0,0.6,0.6666666666666666,26.885714285714286,29.333333333333332,22.114285714285714,30.0,0,0
2022-10-02,LV,DEN,32.0,23.0,0.5,0.5161290322580645,24.22222222222222,24.193548387096776,27.61111111111111,27.903225806451612,0,0
2022-10-02,TB,KC,31.0,41.0,0.5,0.4827586206896552,28.5,24.724137931034484,32.833333333333336,28.896551724137932,0,0
2022-10-03,SF,LA,24.0,9.0,0.5769230769230769,0.5918367346938775,25.557692307692307,26.163265306122447,21.192307692307693,21.73469387755102,0,0
2022-10-06,DEN,IND,9.0,12.0,0.5135135135135135,0.53125,24.43243243243243,24.15625,27.486486486486488,27.65625,0,0
2022-10-09,GB,NYG,22.0,27.0,0.6,0.5416666666666666,26.885714285714286,26.25,22.114285714285714,27.791666666666668,0,0
2022-10-09,BUF,PIT,38.0,3.0,0.5,0.5555555555555556,27.75,27.38888888888889,30.0,29.0,0,0
2022-10-09,CLE,LAC,28.0,30.0,0.5,0.5294117647058824,24.433333333333334,24.323529411764707,28.4,27.676470588235293,0,0
2022-10-09,JAX,HOU,6.0,13.0,0.5714285714285714,0.5833333333333334,26.214285714285715,26.145833333333332,21.952380952380953,21.6875,0,0
2022-10-09,MIN,CHI,29.0,22.0,0.5813953488372093,0.5238095238095238,26.3953488372093,26.047619047619047,22.046511627906977,28.476190476190474,0,0
2022-10-09,NE,DET,29.0,0.0,0.6666666666666666,0.6060606060606061,29.333333333333332,27.151515151515152,30.0,22.21212121212121,0,0
2022-10-09,NO,SEA,39.0,32.0,1.0,0.5882352941176471,34.0,25.862745098039216,27.0,21.392156862745097,0,0
2022-10-09,NYJ,MIA,40.0,17.0,0.5833333333333334,0.5789473684210527,26.916666666666668,27.57894736842105,28.916666666666668,28.94736842105263,0,0
2022-10-09,TB,ATL,21.0,15.0,0.5,0.5454545454545454,28.5,26.545454545454547,32.833333333333336,29.0,0,0
2022-10-09,WAS,TEN,17.0,21.0,0.5,0.5,25.285714285714285,24.22222222222222,28.214285714285715,27.61111111111111,0,0
2022-10-09,CAR,SF,15.0,37.0,1.0,0.5849056603773585,34.0,25.528301886792452,30.0,20.962264150943398,0,0
2022-10-09,ARI,PHI,17.0,20.0,0.5142857142857142,0.5652173913043478,24.285714285714285,26.695652173913043,27.714285714285715,28.0,0,0
2022-10-09,LA,DAL,10.0,22.0,0.5849056603773585,0.5185185185185185,25.528301886792452,25.666666666666668,20.962264150943398,28.62962962962963,0,0
2022-10-09,BAL,CIN,19.0,17.0,0.5294117647058824,0.5,27.470588235294116,25.26923076923077,29.705882352941178,28.46153846153846,0,0
2022-10-10,KC,LV,30.0,29.0,0.4827586206896552,0.5135135135135135,24.724137931034484,24.43243243243243,28.896551724137932,27.486486486486488,0,0
2022-10-13,CHI,WAS,7.0,12.0,0.5238095238095238,0.5,26.047619047619047,25.285714285714285,28.476190476190474,28.214285714285715,0,0
2022-10-16,ATL,SF,28.0,14.0,0.5454545454545454,0.5925925925925926,26.545454545454547,25.74074074074074,29.0,20.85185185185185,0,0
2022-10-16,CLE,NE,15.0,38.0,0.5,0.6666666666666666,24.433333333333334,29.333333333333332,28.4,30.0,0,0
2022-10-16,GB,NYJ,10.0,27.0,0.6,0.5833333333333334,26.885714285714286,26.916666666666668,22.114285714285714,28.916666666666668,0,0
2022-10-16,IND,JAX,34.0,27.0,0.53125,0.5714285714285714,24.15625,26.214285714285715,27.65625,21.952380952380953,0,0
2022-10-16,MIA,MIN,16.0,24.0,0.5789473684210527,0.5813953488372093,27.57894736842105,26.3953488372093,28.94736842105263,22.046511627906977,0,0
2022-10-16,NO,CIN,26.0,30.0,1.0,0.5,34.0,25.26923076923077,27.0,28.46153846153846,0,0
2022-10-16,NYG,BAL,24.0,20.0,0.5416666666666666,0.5294117647058824,26.25,27.470588235294116,27.791666666666668,29.705882352941178,0,0
2022-10-16,PIT,TB,20.0,18.0,0.5555555555555556,0.5,27.38888888888889,28.5,29.0,32.833333333333336,0,0
