game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed
401547478,2023,6,2023-10-15T20:25Z,Raymond James Stadium,,,,TB,6,3-2,0.0,DET,20,5-1,0.0,13,12,0,1,2-12,1-2,54,251,4.6,10,205,19/37,5.4,1,1-1,46,16,2.9,0-2,5-33,1,0,0,23:30,3.5,42.5,,,,,,,,,,
401547481,2023,6,2023-10-16T00:20Z,Highmark Stadium,,,,BUF,14,4-2,0.0,NYG,9,1-5,0.0,22,12,7,3,6-12,0-0,59,297,5.0,9,169,19/30,5.6,1,0-0,128,29,4.4,2-2,7-51,2,1,0,28:36,-15.5,42.5,,,,,,,,,,
401547482,2023,6,2023-10-17T00:15Z,SoFi Stadium,,,,LAC,17,2-3,0.0,DAL,20,4-2,0.0,18,12,2,4,5-14,1-2,61,272,4.5,10,219,22/37,5.8,1,1-8,53,23,2.3,2-4,9-79,1,0,0,30:08,1.5,49.5,,,,,,,,,,
401547483,2023,7,2023-10-20T00:15Z,Caesars Superdome,,,,NO,24,3-4,0.0,JAX,31,5-2,0.0,25,15,8,2,3-18,4-6,87,407,4.7,14,295,33/55,5.3,1,1-6,112,31,3.6,2-5,3-34,1,0,0,36:10,-1.5,40.5,,,,,,,,,,
401547490,2023,7,2023-10-22T17:00Z,Soldier Field,,,,CHI,30,2-5,0.0,LV,12,3-4,0.0,23,10,13,0,8-13,0-1,69,323,4.7,9,150,21/29,4.8,0,2-12,173,38,4.6,3-3,9-110,0,0,1,34:06,1.5,37.5,,,,,,,,,,
401547484,2023,7,2023-10-22T17:00Z,Lucas Oil Stadium,,,,IND,38,3-4,0.0,CLE,39,4-2,0.0,20,11,8,1,7-15,0-0,67,456,6.8,16,288,15/23,10.7,1,4-17,168,40,4.2,3-4,8-67,4,3,0,32:31,3.5,40.5,,,,,,,,,,
401547485,2023,7,2023-10-22T17:00Z,Gillette Stadium,,,,NE,29,2-5,0.0,BUF,25,4-3,0.0,21,13,6,2,4-9,0-0,55,364,6.6,9,268,25/30,8.6,0,1-4,96,24,4.0,3-5,8-59,1,1,0,27:46,7.5,39.5,,,,,,,,,,
401547486,2023,7,2023-10-22T17:00Z,MetLife Stadium,,,,NYG,14,2-5,0.0,WSH,7,3-4,0.0,16,10,5,1,5-16,0-0,65,356,5.5,14,250,18/29,7.6,0,4-29,106,32,3.3,1-2,4-40,2,2,0,28:46,3.5,36.5,,,,,,,,,,
401547491,2023,7,2023-10-22T17:00Z,Raymond James Stadium,,,,TB,13,3-3,0.0,ATL,16,4-3,0.0,21,13,2,6,6-12,0-1,65,329,5.1,10,256,27/42,5.7,1,3-19,73,20,3.7,0-2,9-66,2,1,0,30:01,-2.5,37.5,,,,,,,,,,
401547489,2023,7,2023-10-22T17:00Z,M&T Bank Stadium,,,,BAL,38,5-2,0.0,DET,6,5-2,0.0,23,15,7,1,4-8,1-1,55,503,9.1,10,357,21/28,12.8,0,0-0,146,27,5.4,5-6,4-45,1,1,0,30:22,-3.5,43.5,,,,,,,,,,
401547492,2023,7,2023-10-22T20:05Z,SoFi Stadium,,,,LAR,17,3-4,0.0,PIT,24,4-2,0.0,19,8,8,3,9-16,0-0,62,354,5.7,10,219,14/29,7.1,1,2-12,135,31,4.4,1-1,5-40,1,0,0,31:46,-3.5,43.5,,,,,,,,,,
401547493,2023,7,2023-10-22T20:05Z,Lumen Field,,,,SEA,20,4-2,0.0,ARI,10,1-6,0.0,18,11,6,1,7-13,0-0,58,318,5.5,10,203,18/24,7.8,1,2-16,115,32,3.6,1-3,5-32,3,2,0,30:32,-9.5,43.5,,,,,,,,,,
401547487,2023,7,2023-10-22T20:25Z,Empower Field at Mile High,,,,DEN,19,2-5,0.0,GB,17,2-4,0.0,18,9,6,3,5-12,0-1,55,339,6.2,9,194,20/29,6.5,0,1-0,145,25,5.8,1-4,8-60,0,0,0,28:23,-2.5,43.5,,,,,,,,,,
401547488,2023,7,2023-10-22T20:25Z,GEHA Field at Arrowhead Stadium,,,,KC,31,6-1,0.0,LAC,17,2-4,0.0,25,21,3,1,6-11,0-0,64,483,7.5,11,415,32/42,9.7,1,1-9,68,21,3.2,3-4,6-43,2,1,0,31:40,-5.5,47.5,,,,,,,,,,
401547494,2023,7,2023-10-23T00:20Z,Lincoln Financial Field,,,,PHI,31,6-1,0.0,MIA,17,5-2,0.0,26,11,12,3,4-12,4-4,68,355,5.2,10,256,23/31,7.5,1,3-23,99,34,2.9,4-6,0-0,2,1,0,36:43,-3.5,51.5,,,,,,,,,,
401547495,2023,7,2023-10-24T00:15Z,U.S. Bank Stadium,,,,MIN,22,3-4,0.0,SF,17,5-2,0.0,24,18,3,3,8-13,0-0,66,452,6.8,9,378,35/45,8.4,1,0-0,74,21,3.5,0-2,5-35,1,0,0,34:56,6.5,44.5,,,,,,,,,,
401547496,2023,8,2023-10-27T00:15Z,Highmark Stadium,,,,BUF,24,5-3,0.0,TB,18,3-4,0.0,25,16,8,1,7-13,0-1,68,427,6.3,11,312,31/40,7.4,1,2-12,115,26,4.4,2-4,9-86,1,0,0,31:57,-9.5,42.5,,,,,,,,,,
401547505,2023,8,2023-10-29T17:00Z,AT&T Stadium,,,,DAL,43,5-2,0.0,LAR,20,3-5,0.0,24,16,6,2,6-12,1-1,63,387,6.1,11,285,27/34,7.7,1,3-22,102,26,3.9,2-4,4-21,1,0,1,35:28,-7.5,44.5,,,,,,,,,,
401547506,2023,8,2023-10-29T17:00Z,Lambeau Field,,,,GB,10,2-5,0.0,MIN,24,4-4,0.0,16,14,1,1,5-14,1-4,62,270,4.4,10,196,24/41,4.4,1,4-33,74,17,4.4,1-4,11-99,1,0,0,23:38,-0.5,40.5,,,,,,,,,,
401547500,2023,8,2023-10-29T17:00Z,Nissan Stadium,,,,TEN,28,3-4,0.0,ATL,23,4-4,0.0,17,7,9,1,5-15,1-1,67,375,5.6,14,226,19/29,7.3,0,2-12,149,36,4.1,1-1,6-53,1,1,0,32:59,1.5,34.5,,,,,,,,,,
401547507,2023,8,2023-10-29T17:00Z,Lucas Oil Stadium,,,,IND,27,3-5,0.0,NO,38,4-4,0.0,19,10,6,3,7-16,1-1,67,371,5.5,12,207,23/41,4.8,1,2-6,164,24,6.8,2-3,6-30,1,0,0,29:51,2.5,43.5,,,,,,,,,,
401547497,2023,8,2023-10-29T17:00Z,Hard Rock Stadium,,,,MIA,31,6-2,0.0,NE,17,2-6,0.0,24,17,5,2,5-14,3-3,73,390,5.3,11,312,30/45,6.6,1,2-12,78,26,3.0,2-4,3-25,2,1,0,35:55,-7.5,45.5,,,,,,,,,,
401547498,2023,8,2023-10-29T17:00Z,MetLife Stadium,,,,NYG,10,2-6,0.0,NYJ,13,4-3,0.0,12,0,7,5,2-19,0-0,70,194,2.8,17,-9,6/14,-0.5,0,4-16,203,52,3.9,1-3,6-73,0,0,0,38:13,3.5,33.5,,,,,,,,,,
401547499,2023,8,2023-10-29T17:00Z,Acrisure Stadium,,,,PIT,10,4-3,0.0,JAX,20,6-2,0.0,17,12,4,1,3-12,0-2,64,261,4.1,12,191,25/43,4.2,2,3-20,70,18,3.9,0-1,6-52,2,0,0,25:44,2.5,42.5,,,,,,,,,,
401547508,2023,8,2023-10-29T17:00Z,Northwest Stadium,,,,WSH,31,3-5,0.0,PHI,38,7-1,0.0,26,20,5,1,7-12,0-3,69,472,6.8,11,388,39/52,7.3,1,1-9,84,16,5.3,2-2,7-79,1,0,0,31:29,7.5,42.5,,,,,,,,,,
401547504,2023,8,2023-10-29T17:00Z,Bank of America Stadium,,,,CAR,15,1-6,0.0,HOU,13,3-4,0.0,20,11,3,6,5-14,1-2,61,224,3.7,10,180,22/31,4.9,0,6-55,44,24,1.8,1-4,3-20,0,0,0,30:29,3.5,41.5,,,,,,,,,,
401547509,2023,8,2023-10-29T20:05Z,Lumen Field,,,,SEA,24,5-2,0.0,CLE,20,4-3,0.0,17,12,5,0,4-12,1-1,55,362,6.6,12,248,23/37,6.5,2,1-6,114,17,6.7,3-5,7-43,2,0,0,23:20,-3.5,39.5,,,,,,,,,,
401547502,2023,8,2023-10-29T20:25Z,Empower Field at Mile High,,,,DEN,24,3-5,0.0,KC,9,6-2,0.0,19,7,10,2,6-14,0-1,65,240,3.7,11,87,12/19,3.5,0,6-27,153,40,3.8,3-5,6-35,1,1,0,33:47,7.5,45.5,,,,,,,,,,
401547501,2023,8,2023-10-29T20:25Z,State Farm Stadium,,,,ARI,24,1-7,0.0,BAL,31,6-2,0.0,22,12,7,3,5-12,0-2,71,310,4.4,13,181,25/37,4.6,2,2-27,129,32,4.0,3-3,6-70,2,0,0,30:21,10.5,43.5,,,,,,,,,,
401547503,2023,8,2023-10-29T20:25Z,Levi's Stadium,,,,SF,17,5-3,0.0,CIN,31,4-3,0.0,24,15,8,1,5-9,0-0,56,460,8.2,11,347,22/31,10.5,2,2-18,113,23,4.9,2-4,5-54,3,1,0,28:37,-4.5,43.5,,,,,,,,,,
401547510,2023,8,2023-10-30T00:20Z,SoFi Stadium,,,,LAC,30,3-4,0.0,CHI,13,2-6,0.0,20,18,1,1,7-13,0-1,65,352,5.4,10,298,31/40,7.5,0,0-0,54,25,2.2,2-2,2-15,1,1,0,31:28,-9.5,44.5,,,,,,,,,,
401547511,2023,8,2023-10-31T00:15Z,Ford Field,,,,DET,26,6-2,0.0,LV,14,3-5,0.0,29,17,10,2,6-14,1-1,81,486,6.0,12,264,26/37,6.9,1,1-8,222,43,5.2,1-5,5-55,3,2,0,39:33,-6.5,44.5,,,,,,,,,,
401547512,2023,9,2023-11-03T00:15Z,Acrisure Stadium,,,,PIT,20,5-3,0.0,TEN,16,3-5,0.0,22,9,10,3,6-12,0-0,60,326,5.4,9,160,19/30,5.3,0,0-0,166,30,5.5,2-4,10-80,0,0,0,28:51,-3.5,36.5,,,,,,,,,,
401547230,2023,9,2023-11-05T14:30Z,Frankfurt Stadium,,,,KC,21,7-2,0.0,MIA,14,6-3,0.0,16,11,4,1,3-10,0-0,56,267,4.8,11,174,20/30,5.4,0,2-11,93,24,3.9,2-2,9-69,1,1,1,29:36,-1.5,50.5,,,,,,,,,,
401547518,2023,9,2023-11-05T18:00Z,Mercedes-Benz Stadium,,,,ATL,28,4-5,0.0,MIN,31,5-4,0.0,18,12,6,0,10-18,0-0,67,370,5.5,13,260,21/38,6.7,1,1-8,110,28,3.9,1-2,8-62,2,1,0,28:28,-3.5,38.5,,,,,,,,,,
401547514,2023,9,2023-11-05T18:00Z,Huntington Bank Field,,,,CLE,27,5-3,0.0,ARI,0,1-8,0.0,17,9,7,1,6-17,1-2,71,326,4.6,14,213,19/30,6.9,0,1-6,113,40,2.8,3-4,6-65,0,0,0,36:25,-13.5,38.5,,,,,,,,,,
401547519,2023,9,2023-11-05T18:00Z,Lambeau Field,,,,GB,20,3-5,0.0,LAR,3,3-6,0.0,21,10,10,1,7-14,1-1,68,391,5.8,12,207,20/26,6.9,0,4-21,184,38,4.8,1-4,8-57,2,2,0,35:16,-3.5,38.5,,,,,,,,,,
401547520,2023,9,2023-11-05T18:00Z,Gillette Stadium,,,,NE,17,2-7,0.0,WSH,20,4-5,0.0,18,13,4,1,3-12,1-2,63,327,5.2,12,220,24/44,5.0,1,0-0,107,19,5.6,1-1,4-30,1,0,0,22:50,-2.5,40.5,,,,,,,,,,
401547516,2023,9,2023-11-05T18:00Z,Caesars Superdome,,,,NO,24,5-4,0.0,CHI,17,2-7,0.0,18,11,6,1,7-14,0-1,62,301,4.9,12,214,26/35,6.1,0,0-0,87,27,3.2,3-5,1-5,0,0,0,29:20,-10.5,42.5,,,,,,,,,,
401547513,2023,9,2023-11-05T18:00Z,M&T Bank Stadium,,,,BAL,37,7-2,0.0,SEA,3,5-3,0.0,29,11,16,2,6-13,1-2,75,515,6.9,12,217,26/33,6.4,0,1-8,298,41,7.3,3-6,3-11,2,2,0,40:04,-5.5,44.5,,,,,,,,,,
401547515,2023,9,2023-11-05T18:00Z,NRG Stadium,,,,HOU,39,4-4,0.0,TB,37,3-5,0.0,26,22,2,2,3-11,1-1,62,496,8.0,12,443,30/42,9.8,0,3-27,53,17,3.1,3-4,9-115,1,1,0,28:40,-2.5,40.5,,,,,,,,,,
401547517,2023,9,2023-11-05T21:05Z,Bank of America Stadium,,,,CAR,13,1-7,0.0,IND,27,4-5,0.0,17,7,10,0,7-16,2-3,71,275,3.9,12,137,24/39,3.2,3,4-36,138,28,4.9,1-2,10-81,3,0,0,31:09,1.5,45.5,,,,,,,,,,
401547521,2023,9,2023-11-05T21:25Z,Allegiant Stadium,,,,LV,30,4-5,0.0,NYG,6,2-7,0.0,15,9,6,0,5-14,0-1,59,334,5.7,12,209,16/25,8.4,0,0-0,125,34,3.7,3-4,4-30,0,0,0,28:56,-1.5,37.5,,,,,,,,,,
401547522,2023,9,2023-11-05T21:25Z,Lincoln Financial Field,,,,PHI,28,8-1,0.0,DAL,23,5-3,0.0,20,10,7,3,7-14,2-2,59,292,4.9,9,183,17/23,7.0,0,3-24,109,33,3.3,3-3,10-98,0,0,0,30:18,-3.5,46.5,,,,,,,,,,
401547523,2023,9,2023-11-06T01:20Z,Paycor Stadium,,,,CIN,24,5-3,0.0,BUF,18,5-4,0.0,23,17,5,1,8-15,1-2,67,397,5.9,9,343,31/44,7.6,0,1-5,54,22,2.5,2-3,6-49,0,0,0,36:38,-1.5,51.5,,,,,,,,,,
401547524,2023,9,2023-11-07T01:15Z,MetLife Stadium,,,,NYJ,6,4-4,0.0,LAC,27,4-4,0.0,17,12,2,3,3-17,3-4,77,270,3.5,13,206,33/49,3.6,0,8-57,64,20,3.2,0-2,8-40,3,3,0,34:27,3.5,41.5,,,,,,,,,,
401547525,2023,10,2023-11-10T01:15Z,Soldier Field,,,,CHI,16,3-7,0.0,CAR,13,1-8,0.0,21,10,10,1,6-15,1-1,70,295,4.2,11,162,20/33,4.9,0,0-0,133,37,3.6,1-2,7-44,0,0,0,33:31,-3.5,39.5,,,,,,,,,,
401547231,2023,10,2023-11-12T14:30Z,Frankfurt Stadium,,,,NE,6,2-8,0.0,IND,10,5-5,0.0,21,9,11,1,6-14,1-1,68,340,5.0,10,173,18/27,5.4,2,5-22,167,36,4.6,0-4,5-34,2,0,0,34:25,2.0,42.5,,,,,,,,,,
401547526,2023,10,2023-11-12T18:00Z,Paycor Stadium,,,,CIN,27,5-4,0.0,HOU,30,5-4,0.0,20,11,5,4,6-14,1-1,60,380,6.3,13,314,27/40,7.1,2,4-33,66,16,4.1,1-3,4-63,2,0,0,28:30,-5.5,45.5,,,,,,,,,,
401547533,2023,10,2023-11-12T18:00Z,U.S. Bank Stadium,,,,MIN,27,6-4,0.0,NO,19,5-5,0.0,23,12,8,3,6-15,0-0,68,388,5.7,12,263,23/34,7.5,0,1-5,125,33,3.8,2-3,5-35,0,0,0,33:06,2.5,41.5,,,,,,,,,,
401547527,2023,10,2023-11-12T18:00Z,Acrisure Stadium,,,,PIT,23,6-3,0.0,GB,19,3-6,0.0,21,6,12,3,4-13,1-1,60,324,5.4,10,119,14/23,5.0,0,1-7,205,36,5.7,2-3,3-27,0,0,0,30:33,-3.5,37.5,,,,,,,,,,
401547528,2023,10,2023-11-12T18:00Z,Raymond James Stadium,,,,TB,20,4-5,0.0,TEN,6,3-6,0.0,19,12,4,3,7-15,0-0,61,340,5.6,11,263,18/29,8.2,1,3-15,77,29,2.7,0-2,7-50,1,0,0,31:40,-2.5,39.5,,,,,,,,,,
401547532,2023,10,2023-11-12T18:00Z,EverBank Stadium,,,,JAX,3,6-3,0.0,SF,34,6-3,0.0,12,7,2,3,4-12,0-1,54,221,4.1,10,162,18/32,4.4,2,5-28,59,17,3.5,0-2,5-39,4,2,0,26:49,3.5,44.5,,,,,,,,,,
401547531,2023,10,2023-11-12T18:00Z,M&T Bank Stadium,,,,BAL,31,7-3,0.0,CLE,33,6-3,0.0,17,9,3,5,2-8,0-0,50,306,6.1,10,200,13/23,7.7,2,3-23,106,24,4.4,1-2,7-64,2,0,1,25:45,-6.5,38.5,,,,,,,,,,
401547529,2023,10,2023-11-12T21:05Z,State Farm Stadium,,,,ARI,25,2-8,0.0,ATL,23,4-6,0.0,20,11,8,1,3-11,1-1,60,352,5.9,10,230,19/32,6.8,1,2-19,122,26,4.7,2-4,11-112,1,0,0,28:18,2.5,43.5,,,,,,,,,,
401547530,2023,10,2023-11-12T21:05Z,SoFi Stadium,,,,LAC,38,4-5,0.0,DET,41,7-2,0.0,24,16,5,3,7-14,3-3,68,421,6.2,9,323,27/40,8.1,1,0-0,98,28,3.5,3-3,3-36,1,0,0,29:26,2.5,49.5,,,,,,,,,,
401547534,2023,10,2023-11-12T21:25Z,AT&T Stadium,,,,DAL,49,6-3,0.0,NYG,17,2-8,0.0,32,19,12,1,6-12,1-2,77,640,8.3,13,472,33/44,10.7,2,0-0,168,33,5.1,6-7,9-83,2,0,0,37:21,-17.5,39.5,,,,,,,,,,
401547535,2023,10,2023-11-12T21:25Z,Lumen Field,,,,SEA,29,6-3,0.0,WSH,26,4-6,0.0,27,16,7,4,4-14,1-1,74,489,6.6,12,369,31/47,7.7,0,1-0,120,26,4.6,1-2,8-50,0,0,0,30:27,-5.5,43.5,,,,,,,,,,
401547536,2023,10,2023-11-13T01:20Z,Allegiant Stadium,,,,LV,16,5-5,0.0,NYJ,12,4-5,0.0,15,7,7,1,5-15,2-2,62,274,4.4,11,126,16/27,4.2,1,3-27,148,32,4.6,1-1,3-25,2,1,0,30:18,1.5,35.5,,,,,,,,,,
401547537,2023,10,2023-11-14T01:15Z,Highmark Stadium,,,,BUF,22,5-5,0.0,DEN,24,4-5,0.0,18,6,12,0,3-8,0-1,52,369,7.1,11,177,15/26,6.8,2,0-0,192,26,7.4,2-2,5-63,4,2,0,22:39,-7.5,47.5,,,,,,,,,,
401547538,2023,11,2023-11-17T01:15Z,M&T Bank Stadium,,,,BAL,34,8-3,0.0,CIN,20,5-5,0.0,22,9,10,3,6-12,0-0,60,405,6.8,11,248,16/26,8.6,0,3-16,157,31,5.1,3-4,9-110,0,0,0,30:37,-4.5,45.5,,,,,,,,,,
401547539,2023,11,2023-11-19T18:00Z,Huntington Bank Field,,,,CLE,13,7-3,0.0,PIT,10,6-4,0.0,20,10,7,3,4-17,1-1,73,259,3.5,12,163,24/43,3.7,1,1-2,96,29,3.3,1-3,1-10,1,0,0,31:27,-2.5,34.5,,,,,,,,,,
401547546,2023,11,2023-11-19T18:00Z,Ford Field,,,,DET,31,8-2,0.0,CHI,26,3-8,0.0,23,14,8,1,8-11,0-0,59,338,5.7,11,223,23/35,6.0,3,2-13,115,22,5.2,3-3,5-25,4,1,0,19:36,-7.5,47.5,,,,,,,,,,
401547547,2023,11,2023-11-19T18:00Z,Lambeau Field,,,,GB,23,4-6,0.0,LAC,20,4-6,0.0,23,16,5,2,7-14,0-1,71,397,5.6,11,295,27/40,6.9,0,3-27,102,28,3.6,1-2,7-46,0,0,0,31:58,2.5,44.5,,,,,,,,,,
401547542,2023,11,2023-11-19T18:00Z,Hard Rock Stadium,,,,MIA,20,7-3,0.0,LV,13,5-6,0.0,21,12,7,2,3-11,0-1,68,422,6.2,14,323,28/39,8.1,1,1-2,99,28,3.5,1-2,5-44,3,2,0,32:15,-14.5,44.5,,,,,,,,,,
401547548,2023,11,2023-11-19T18:00Z,Northwest Stadium,,,,WSH,19,4-7,0.0,NYG,31,3-8,0.0,28,12,13,3,5-13,1-1,77,404,5.2,14,230,31/45,4.7,3,4-26,174,28,6.2,2-3,1-5,6,3,0,34:51,-7.5,39.5,,,,,,,,,,
401547545,2023,11,2023-11-19T18:00Z,Bank of America Stadium,,,,CAR,10,1-9,0.0,DAL,33,7-3,0.0,13,7,6,0,5-15,3-3,59,187,3.2,10,77,16/29,2.1,1,7-46,110,23,4.8,1-2,8-90,2,1,0,28:39,10.5,43.5,,,,,,,,,,
401547541,2023,11,2023-11-19T18:00Z,EverBank Stadium,,,,JAX,34,7-3,0.0,TEN,14,3-7,0.0,24,13,8,3,4-12,3-4,69,389,5.6,9,261,24/32,7.9,0,1-1,128,36,3.6,3-5,4-29,0,0,0,36:26,-6.5,40.5,,,,,,,,,,
401547540,2023,11,2023-11-19T18:00Z,NRG Stadium,,,,HOU,21,6-4,0.0,ARI,16,2-9,0.0,22,18,4,0,9-13,0-1,67,419,6.3,11,308,28/38,7.3,3,4-30,111,25,4.4,1-4,3-19,3,0,0,31:15,-5.5,48.5,,,,,,,,,,
401547549,2023,11,2023-11-19T21:05Z,Levi's Stadium,,,,SF,27,7-3,0.0,TB,14,4-6,0.0,22,14,7,1,4-10,0-1,59,420,7.1,10,305,21/25,10.5,0,4-28,115,30,3.8,2-4,7-66,0,0,0,30:51,-13.5,42.5,,,,,,,,,,
401547543,2023,11,2023-11-19T21:25Z,Highmark Stadium,,,,BUF,32,6-5,0.0,NYJ,6,4-6,0.0,22,10,9,3,5-13,1-1,71,393,5.5,12,263,20/32,8.0,1,1-12,130,38,3.4,1-4,8-77,1,0,0,36:51,-8.5,39.5,,,,,,,,,,
401547544,2023,11,2023-11-19T21:25Z,SoFi Stadium,,,,LAR,17,4-6,0.0,SEA,16,6-4,0.0,20,9,6,5,2-9,0-1,59,267,4.5,11,185,17/31,5.8,1,1-5,82,27,3.0,2-4,9-92,1,0,0,27:54,-2.5,44.5,,,,,,,,,,
401547550,2023,11,2023-11-20T01:20Z,Empower Field at Mile High,,,,DEN,21,5-5,0.0,MIN,20,6-5,0.0,13,11,2,0,2-12,1-1,52,295,5.7,11,249,27/35,6.7,0,2-10,46,15,3.1,1-5,4-48,0,0,0,25:02,-2.5,42.5,,,,,,,,,,
401547345,2023,11,2023-11-21T01:15Z,GEHA Field at Arrowhead Stadium,,,,KC,17,7-3,0.0,PHI,21,9-1,0.0,23,10,10,3,8-17,2-3,74,336,4.5,12,168,24/43,3.8,1,1-9,168,30,5.6,2-4,7-55,2,1,0,32:01,-2.5,45.5,,,,,,,,,,
401547552,2023,12,2023-11-23T17:30Z,Ford Field,,,,DET,22,8-3,0.0,GB,29,5-6,0.0,25,17,6,2,7-15,1-5,78,464,5.9,11,324,29/44,6.9,0,3-8,140,31,4.5,3-4,7-51,3,3,0,31:56,-8.5,47.5,,,,,,,,,,
401547551,2023,12,2023-11-23T21:30Z,AT&T Stadium,,,,DAL,45,8-3,0.0,WSH,10,4-8,0.0,21,15,5,1,6-10,0-0,50,431,8.6,9,331,22/32,10.3,0,0-0,100,18,5.6,3-3,7-48,0,0,1,23:06,-13.5,48.5,,,,,,,,,,
401547553,2023,12,2023-11-24T01:20Z,Lumen Field,,,,SEA,13,6-5,0.0,SF,31,8-3,0.0,14,6,8,0,3-11,0-1,54,220,4.1,10,132,18/27,4.0,1,6-48,88,21,4.2,0-1,5-39,2,1,1,24:30,7.5,43.5,,,,,,,,,,
401547242,2023,12,2023-11-24T20:00Z,MetLife Stadium,,,,NYJ,13,4-7,0.0,MIA,34,8-3,0.0,12,9,2,1,5-14,2-3,55,159,2.9,10,130,27/38,2.9,2,7-49,29,10,2.9,1-2,6-60,2,0,1,24:19,9.5,40.5,,,,,,,,,,
401547559,2023,12,2023-11-26T18:00Z,Mercedes-Benz Stadium,,,,ATL,24,5-6,0.0,NO,15,5-6,0.0,25,9,15,1,4-8,0-1,62,396,6.4,9,168,13/21,8.0,2,0-0,228,41,5.6,1-2,5-35,2,0,1,28:26,1.5,42.5,,,,,,,,,,
401547554,2023,12,2023-11-26T18:00Z,Paycor Stadium,,,,CIN,10,5-6,0.0,PIT,16,7-4,0.0,10,9,0,1,2-10,0-0,41,222,5.4,10,197,19/26,6.6,1,4-30,25,11,2.3,1-2,5-36,1,0,0,22:43,2.5,36.5,,,,,,,,,,
401547561,2023,12,2023-11-26T18:00Z,Nissan Stadium,,,,TEN,17,4-7,0.0,CAR,10,1-10,0.0,15,9,6,0,2-11,1-1,53,264,5.0,11,184,18/28,6.3,0,1-1,80,24,3.3,2-2,8-53,0,0,0,26:11,-3.5,36.5,,,,,,,,,,
401547556,2023,12,2023-11-26T18:00Z,Lucas Oil Stadium,,,,IND,27,6-5,0.0,TB,20,4-7,0.0,26,13,12,1,2-11,3-4,70,394,5.6,11,239,24/41,5.6,1,2-12,155,27,5.7,3-5,5-40,1,0,0,31:21,-2.5,44.5,,,,,,,,,,
401547560,2023,12,2023-11-26T18:00Z,MetLife Stadium,,,,NYG,10,4-8,0.0,NE,7,2-9,0.0,10,7,3,0,4-13,0-0,50,220,4.4,12,162,17/25,5.2,0,6-29,58,19,3.1,1-2,4-37,1,1,0,25:54,4.5,34.5,,,,,,,,,,
401547555,2023,12,2023-11-26T18:00Z,NRG Stadium,,,,HOU,21,6-5,0.0,JAX,24,8-3,0.0,19,12,6,1,6-13,0-1,58,352,6.1,10,261,26/36,6.5,0,4-43,91,18,5.1,3-3,7-49,0,0,0,26:06,1.5,47.5,,,,,,,,,,
401547563,2023,12,2023-11-26T21:05Z,Empower Field at Mile High,,,,DEN,29,6-5,0.0,CLE,12,7-4,0.0,17,5,10,2,6-14,0-1,62,294,4.7,12,125,13/22,5.4,0,1-9,169,39,4.3,3-5,8-71,1,1,0,32:48,-1.5,37.5,,,,,,,,,,
401547562,2023,12,2023-11-26T21:05Z,State Farm Stadium,,,,ARI,14,2-10,0.0,LAR,37,5-6,0.0,19,11,5,3,6-17,2-3,64,292,4.6,11,219,27/45,4.5,0,4-37,73,15,4.9,2-2,5-34,0,0,0,25:08,3.5,45.5,,,,,,,,,,
401547557,2023,12,2023-11-26T21:25Z,Allegiant Stadium,,,,LV,17,5-7,0.0,KC,31,8-3,0.0,16,12,4,0,7-14,0-2,58,358,6.2,10,235,23/34,6.7,0,1-13,123,23,5.3,1-3,0-0,0,0,0,29:15,9.5,42.5,,,,,,,,,,
401547558,2023,12,2023-11-26T21:25Z,Lincoln Financial Field,,,,PHI,37,10-1,0.0,BUF,34,6-6,0.0,24,12,9,3,4-11,0-0,65,378,5.8,14,193,18/31,5.8,1,2-7,185,32,5.8,4-4,4-30,2,1,0,26:53,-2.5,48.5,,,,,,,,,,
401547564,2023,12,2023-11-27T01:20Z,SoFi Stadium,,,,LAC,10,4-7,0.0,BAL,20,9-3,0.0,16,11,5,0,7-15,1-3,66,279,4.2,11,193,29/44,4.1,1,3-24,86,19,4.5,1-3,5-41,4,3,0,26:37,3.5,49.5,,,,,,,,,,
401547565,2023,12,2023-11-28T01:15Z,U.S. Bank Stadium,,,,MIN,10,6-6,0.0,CHI,12,4-8,0.0,15,8,3,4,2-9,0-2,51,242,4.7,11,169,22/32,5.0,4,2-16,73,17,4.3,1-2,4-24,4,0,0,24:10,-3.5,43.5,,,,,,,,,,
401547566,2023,13,2023-12-01T01:15Z,AT&T Stadium,,,,DAL,41,9-3,0.0,SEA,35,6-6,0.0,33,19,8,6,8-14,1-2,79,411,5.2,11,275,29/41,6.1,0,4-24,136,34,4.0,4-8,9-127,0,0,0,36:27,-9.5,47.5,,,,,,,,,,
