game_id,season,week,game_date,venue_name,venue_indoor,venue_latitude,venue_longitude,home_team,home_score,home_record,home_win_percentage,away_team,away_score,away_record,away_win_percentage,away_firstdowns,away_firstdownspassing,away_firstdownsrushing,away_firstdownspenalty,away_thirddowneff,away_fourthdowneff,away_totaloffensiveplays,away_totalyards,away_yardsperplay,away_totaldrives,away_netpassingyards,away_completionattempts,away_yardsperpass,away_interceptions,away_sacksyardslost,away_rushingyards,away_rushingattempts,away_yardsperrushattempt,away_redzoneattempts,away_totalpenaltiesyards,away_turnovers,away_fumbleslost,away_defensivetouchdowns,away_possessiontime,spread,over_under,home_moneyline,away_moneyline,away_totalpointspergame,away_yardspergame,away_passingyardspergame,away_rushingyardspergame,away_totalpointspergameallowed,away_yardspergameallowed,away_passingyardspergameallowed,away_rushingyardspergameallowed,season_week,h2h_games,h2h_home_wins,h2h_away_wins,h2h_avg_point_diff,home_rest_days,away_rest_days,is_winter,is_warm_weather,weather_impact,point_differential,home_ppg,away_ppg,home_win,matchup_strength,home_last_game_score,home_momentum,home_form,away_last_game_score,away_momentum,away_form,home_division,away_division,is_division_game,is_conference_game,game_hour,is_primetime,is_afternoon,is_morning,is_weekend,home_win_pct,away_win_pct,win_pct_diff,is_favorite,season_home,week_home,team,score,is_home,rolling_score_recent,rolling_score_season,streak,season_away,week_away,team_away,score_away,is_home_away,rolling_score_recent_away,rolling_score_season_away,streak_away
389,2020,9,2020-11-08 18:00:00+00:00,Northwest Stadium,,,,WSH,20,2-6,0.0,NYG,23,2-7,0.0,19.0,15.0,3.0,1.0,3-8,0-0,50.0,402.0,8.0,10.0,365.0,29/39,8.9,3.0,2-22,37.0,9.0,4.1,1-3,6-45,5.0,2.0,0.0,23:33,-3.0,43.0,,,,,,,,,,,2020_9,3,0,2,5.333333333333333,14,5,False,False,False,-3,23.4,22.2,0,22.799999999999997,25.0,-5.0,1.0,22.0,1.0,0.6666666666666666,,NFC_EAST,False,False,18,False,True,False,True,0.2,0.2,0.0,False,2020,9,WSH,20,1,19.125,19.125,-1.0,2020,9,NYG,23,0,19.0,18.666666666666668,-1.0
390,2020,9,2020-11-08 18:00:00+00:00,GEHA Field at Arrowhead Stadium,,,,KC,33,8-1,0.0,CAR,31,3-6,0.0,24.0,18.0,3.0,3.0,6-11,0-0,58.0,397.0,6.8,9.0,361.0,30/45,7.7,0.0,2-11,36.0,11.0,3.3,3-4,8-75,1.0,1.0,0.0,21:59,,,,,,,,,,,,,2020_9,0,0,0,0.0,7,9,False,False,False,2,25.4,26.6,1,26.0,35.0,-2.0,2.3333333333333335,27.0,4.0,6.333333333333333,AFC_WEST,NFC_SOUTH,False,False,18,False,True,False,True,0.4,0.2,0.2,True,2020,9,KC,33,1,31.5,31.77777777777778,-2.0,2020,9,CAR,31,0,22.5,23.333333333333332,1.0
391,2020,9,2020-11-08 18:00:00+00:00,EverBank Stadium,,,,JAX,25,1-7,0.0,HOU,27,2-6,0.0,22.0,13.0,8.0,1.0,6-14,0-1,67.0,403.0,6.0,12.0,288.0,26/38,7.2,1.0,2-16,115.0,27.0,4.3,2-3,4-78,1.0,0.0,0.0,32:07,,,,,,,,,,,,,2020_9,3,0,2,-2.0,13,14,False,False,False,-2,25.8,27.0,0,26.4,16.0,9.0,-0.6666666666666666,42.0,-15.0,-6.666666666666667,AFC_SOUTH,AFC_SOUTH,True,True,18,False,True,False,True,0.25,0.0,0.25,True,2020,9,JAX,25,1,22.375,22.375,-1.0,2020,9,HOU,27,0,24.125,24.125,1.0
392,2020,9,2020-11-08 18:00:00+00:00,Nissan Stadium,,,,TEN,24,6-2,0.0,CHI,17,5-4,0.0,11.0,7.0,4.0,0.0,6-15,0-0,55.0,228.0,4.1,12.0,136.0,10/21,5.7,0.0,3-22,92.0,31.0,3.0,1-1,6-57,0.0,0.0,2.0,26:06,,,,,,,,,,,,,2020_9,0,0,0,0.0,7,6,False,False,False,7,27.2,23.6,1,25.4,24.0,0.0,-6.0,24.0,-7.0,-5.333333333333333,AFC_SOUTH,NFC_NORTH,False,False,18,False,True,False,True,0.4,0.2,0.2,True,2020,9,TEN,24,1,29.0,29.0,1.0,2020,9,CHI,17,0,18.875,19.77777777777778,-1.0
393,2020,9,2020-11-08 18:00:00+00:00,Highmark Stadium,,,,BUF,44,7-2,0.0,SEA,34,6-2,0.0,27.0,19.0,5.0,3.0,5-12,0-0,64.0,420.0,6.6,12.0,386.0,31/38,8.6,0.0,7-29,34.0,19.0,1.8,4-7,6-70,0.0,0.0,0.0,32:01,,,,,,,,,,,,,2020_9,0,0,0,0.0,7,6,False,False,False,10,29.2,26.4,1,27.799999999999997,24.0,20.0,3.0,37.0,-3.0,4.666666666666667,AFC_EAST,NFC_WEST,False,False,18,False,True,False,True,0.4,0.75,-0.35,False,2020,9,BUF,44,1,26.875,26.88888888888889,4.0,2020,9,SEA,34,0,34.25,34.25,-1.0
394,2020,9,2020-11-08 18:00:00+00:00,Mercedes-Benz Stadium,,,,ATL,34,3-6,0.0,DEN,27,3-5,0.0,23.0,15.0,5.0,3.0,6-13,0-0,69.0,363.0,5.3,14.0,271.0,25/35,7.3,1.0,2-13,92.0,32.0,2.9,2-4,5-61,1.0,0.0,0.0,33:27,,,,,,,,,,,,,2020_9,0,0,0,0.0,9,6,False,False,False,7,32.0,27.2,1,29.6,22.0,12.0,2.6666666666666665,12.0,15.0,5.333333333333333,NFC_SOUTH,AFC_WEST,False,False,18,False,True,False,True,0.6,0.5,0.09999999999999998,True,2020,9,ATL,34,1,27.25,27.0,2.0,2020,9,DEN,27,0,21.75,21.75,-1.0
395,2020,9,2020-11-08 18:00:00+00:00,Lucas Oil Stadium,,,,IND,10,5-3,0.0,BAL,24,6-2,0.0,20.0,11.0,7.0,2.0,2-12,2-4,65.0,339.0,5.2,12.0,227.0,25/44,5.2,1.0,0-0,112.0,21.0,5.3,1-2,4-30,2.0,1.0,0.0,26:34,,,,,,,,,,,,,2020_9,0,0,0,0.0,7,7,False,False,False,-14,27.4,25.8,0,26.6,31.0,-21.0,-6.0,28.0,-4.0,8.0,AFC_SOUTH,AFC_NORTH,False,True,18,False,True,False,True,0.25,0.5,-0.25,False,2020,9,IND,10,1,26.0,26.0,-1.0,2020,9,BAL,24,0,28.375,28.375,-2.0
396,2020,9,2020-11-08 21:05:00+00:00,SoFi Stadium,,,,LAC,26,2-6,0.0,LV,31,5-3,0.0,26.0,18.0,6.0,2.0,7-15,2-2,75.0,440.0,5.9,10.0,312.0,28/42,7.1,0.0,2-14,128.0,31.0,4.1,2-4,5-45,1.0,1.0,0.0,34:44,1.0,52.5,,,,,,,,,,,2020_9,0,0,0,0.0,7,7,False,False,False,-5,27.6,26.6,0,27.1,39.0,-13.0,2.0,6.0,25.0,4.333333333333333,AFC_WEST,AFC_WEST,True,True,21,True,False,False,True,0.25,0.4,-0.15000000000000002,False,2020,9,LAC,26,1,25.625,25.625,-2.0,2020,9,LV,31,0,27.25,27.25,1.0
397,2020,9,2020-11-08 21:25:00+00:00,State Farm Stadium,,,,ARI,31,5-3,0.0,MIA,34,5-3,0.0,26.0,17.0,6.0,3.0,5-12,2-3,64.0,442.0,6.9,9.0,264.0,21/26,9.8,0.0,1-19,178.0,37.0,4.8,2-3,7-71,1.0,1.0,0.0,31:03,,,,,,,,,,,,,2020_9,0,0,0,0.0,13,7,False,False,False,-3,29.0,30.0,0,29.5,37.0,-6.0,0.3333333333333333,17.0,17.0,19.0,NFC_WEST,AFC_EAST,False,False,21,True,False,False,True,0.25,0.25,0.0,False,2020,9,ARI,31,1,29.25,29.25,-2.0,2020,9,MIA,34,0,27.75,27.75,2.0
398,2020,9,2020-11-08 21:25:00+00:00,AT&T Stadium,,,,DAL,19,2-7,0.0,PIT,24,8-0,0.0,19.0,10.0,9.0,0.0,8-17,0-1,71.0,364.0,5.1,11.0,220.0,21/38,5.5,1.0,2-23,144.0,31.0,4.6,0-2,7-70,2.0,1.0,0.0,33:24,,,,,,,,,,,,,2020_9,0,0,0,0.0,6,7,False,False,False,-5,24.0,28.0,0,26.0,10.0,9.0,-6.333333333333333,24.0,0.0,5.0,NFC_EAST,AFC_NORTH,False,False,21,True,False,False,True,0.4,0.25,0.15000000000000002,True,2020,9,DAL,19,1,23.375,22.666666666666668,2.0,2020,9,PIT,24,0,29.375,29.375,-1.0
399,2020,9,2020-11-09 01:20:00+00:00,Raymond James Stadium,,,,TB,3,6-3,0.0,NO,38,6-2,0.0,13.0,10.0,0.0,3.0,1-9,0-3,46.0,194.0,4.2,11.0,186.0,22/38,4.5,3.0,3-23,8.0,5.0,1.6,0-1,5-39,3.0,0.0,0.0,19:56,,,,,,,,,,,,,2020_9,3,0,2,0.3333333333333333,6,7,False,False,False,-35,17.8,30.2,0,24.0,38.0,-35.0,-9.333333333333334,23.0,15.0,4.333333333333333,NFC_SOUTH,NFC_SOUTH,True,True,1,False,False,True,False,0.25,0.25,0.0,False,2020,9,TB,3,1,28.375,27.77777777777778,-2.0,2020,9,NO,38,0,30.5,30.5,1.0
400,2020,9,2020-11-10 01:15:00+00:00,MetLife Stadium,,,,NYJ,27,0-9,0.0,NE,30,3-5,0.0,18.0,12.0,4.0,2.0,6-10,0-0,44.0,322.0,7.3,8.0,257.0,18/25,9.9,1.0,1-5,65.0,18.0,3.6,1-2,4-32,1.0,0.0,0.0,23:02,,,,,,,,,,,,,2020_9,2,0,1,-8.5,8,8,False,False,False,-3,21.2,31.4,0,26.299999999999997,10.0,17.0,-0.3333333333333333,24.0,6.0,-8.0,AFC_EAST,AFC_EAST,True,True,1,False,False,True,False,0.6,0.25,0.35,True,2020,9,NYJ,27,1,13.0,13.444444444444445,1.0,2020,9,NE,30,0,20.75,20.75,2.0
401,2020,10,2020-11-13 01:20:00+00:00,Nissan Stadium,,,,TEN,17,6-3,0.0,IND,34,6-3,0.0,25.0,9.0,9.0,7.0,3-10,0-1,60.0,294.0,4.9,9.0,137.0,15/27,4.9,0.0,1-10,157.0,32.0,4.9,2-4,3-30,0.0,0.0,0.0,28:42,,,,,,,,,,,,,2020_10,2,0,0,-8.0,4,4,False,False,False,-17,19.4,32.0,0,25.7,24.0,-7.0,-8.333333333333334,21.0,13.0,11.333333333333334,AFC_SOUTH,AFC_SOUTH,True,True,1,False,False,True,False,0.3333333333333333,0.4,-0.06666666666666671,False,2020,10,TEN,17,1,29.125,27.666666666666668,-1.0,2020,10,IND,34,0,27.75,26.88888888888889,1.0
402,2020,10,2020-11-15 18:00:00+00:00,Huntington Bank Field,,,,CLE,10,6-3,0.0,HOU,7,2-7,0.0,20.0,5.0,13.0,2.0,6-12,0-1,62.0,356.0,5.7,8.0,125.0,12/20,6.0,0.0,1-7,231.0,41.0,5.6,1-3,6-63,0.0,0.0,0.0,33:20,,,,,,,,,,,,,2020_10,0,0,0,0.0,14,7,False,False,False,3,15.2,26.6,1,20.9,6.0,4.0,-8.0,25.0,-18.0,-8.333333333333334,AFC_NORTH,AFC_SOUTH,False,True,18,False,True,False,True,0.4,0.2,0.2,True,2020,10,CLE,10,1,26.25,24.0,1.0,2020,10,HOU,7,0,22.5,22.22222222222222,-1.0
403,2020,10,2020-11-15 18:00:00+00:00,Ford Field,,,,DET,30,4-5,0.0,WSH,27,2-7,0.0,21.0,12.0,7.0,2.0,4-10,0-0,55.0,372.0,6.8,10.0,267.0,24/33,7.9,0.0,1-9,105.0,21.0,5.0,1-2,9-55,0.0,0.0,0.0,24:17,-3.0,45.5,,,,,,,,,,,2020_10,1,0,1,3.0,7,7,False,False,False,3,17.4,27.2,1,22.299999999999997,21.0,9.0,2.3333333333333335,20.0,7.0,-6.0,NFC_NORTH,,False,False,18,False,True,False,True,0.25,0.25,0.0,False,2020,10,DET,30,1,25.5,25.22222222222222,1.0,2020,10,WSH,27,0,19.125,20.0,1.0
404,2020,10,2020-11-15 18:00:00+00:00,Lambeau Field,,,,GB,24,7-2,0.0,JAX,20,1-8,0.0,16.0,11.0,3.0,2.0,5-13,0-1,60.0,395.0,6.6,13.0,315.0,24/34,9.0,1.0,1-10,80.0,25.0,3.2,2-3,4-35,2.0,1.0,0.0,31:41,,,,,,,,,,,,,2020_10,0,0,0,0.0,9,7,False,False,False,4,21.6,23.6,1,22.6,22.0,2.0,-6.0,39.0,-19.0,-13.0,NFC_NORTH,AFC_SOUTH,False,False,18,False,True,False,True,0.25,0.4,-0.15000000000000002,False,2020,10,GB,24,1,29.25,30.77777777777778,-1.0,2020,10,JAX,20,0,21.5,22.11111111111111,-2.0
405,2020,10,2020-11-15 18:00:00+00:00,MetLife Stadium,,,,NYG,27,3-7,0.0,PHI,17,3-5-1,0.0,22.0,12.0,7.0,3.0,5-14,1-2,67.0,382.0,5.7,11.0,231.0,21/28,7.5,0.0,3-13,151.0,36.0,4.2,2-3,7-64,0.0,0.0,0.0,31:43,,,,,,,,,,,,,2020_10,3,0,2,-3.3333333333333335,7,13,False,False,False,10,21.6,21.0,1,21.3,23.0,4.0,6.0,38.0,-21.0,-4.666666666666667,NFC_EAST,NFC_EAST,True,True,18,False,True,False,True,0.4,0.5,-0.09999999999999998,False,2020,10,NYG,27,1,20.75,19.5,1.0,2020,10,PHI,17,0,23.25,22.555555555555557,-1.0
406,2020,10,2020-11-15 18:00:00+00:00,Bank of America Stadium,,,,CAR,23,3-7,0.0,TB,46,7-3,0.0,13.0,7.0,5.0,1.0,1-9,1-3,47.0,187.0,4.0,11.0,122.0,20/28,3.9,1.0,3-26,65.0,16.0,4.1,2-2,5-40,1.0,0.0,0.0,23:55,,,,,,,,,,,,,2020_10,3,0,1,-1.0,7,6,False,False,False,-23,22.8,23.4,0,23.1,17.0,6.0,-2.6666666666666665,23.0,23.0,17.666666666666668,NFC_SOUTH,NFC_SOUTH,True,True,18,False,True,False,True,0.2,0.3333333333333333,-0.1333333333333333,False,2020,10,CAR,23,1,23.25,23.3,-1.0,2020,10,TB,46,0,30.25,29.6,1.0
407,2020,10,2020-11-15 21:05:00+00:00,State Farm Stadium,,,,ARI,32,6-3,0.0,BUF,30,7-3,0.0,26.0,11.0,14.0,1.0,5-13,1-1,70.0,453.0,6.5,12.0,236.0,22/32,6.7,1.0,3-9,217.0,35.0,6.2,2-4,7-40,2.0,1.0,0.0,29:40,,,,,,,,,,,,,2020_10,0,0,0,0.0,6,7,False,False,False,2,27.2,28.0,1,27.6,31.0,1.0,3.0,10.0,20.0,-3.6666666666666665,NFC_WEST,AFC_EAST,False,False,21,True,False,False,True,0.4,0.4,0.0,False,2020,10,ARI,32,1,30.25,29.555555555555557,1.0,2020,10,BUF,30,0,26.75,27.2,-1.0
408,2020,10,2020-11-15 21:05:00+00:00,Hard Rock Stadium,,,,MIA,29,6-3,0.0,LAC,21,2-7,0.0,17.0,10.0,6.0,1.0,5-14,0-0,57.0,280.0,4.9,11.0,169.0,15/25,6.8,0.0,0-0,111.0,32.0,3.5,3-5,3-15,1.0,1.0,0.0,30:06,,,,,,,,,,,,,2020_10,1,0,0,-20.0,6,7,False,False,False,8,27.0,26.8,1,26.9,28.0,1.0,2.0,31.0,-10.0,-7.0,AFC_EAST,AFC_WEST,False,True,21,True,False,False,True,0.2,0.4,-0.2,False,2020,10,MIA,29,1,30.0,27.88888888888889,-1.0,2020,10,LAC,21,0,26.25,25.11111111111111,-3.0
409,2020,10,2020-11-15 21:05:00+00:00,Allegiant Stadium,,,,LV,37,6-3,0.0,DEN,12,3-6,0.0,21.0,8.0,11.0,2.0,6-13,0-0,66.0,357.0,5.4,13.0,154.0,16/25,6.2,0.0,0-0,203.0,41.0,5.0,3-5,8-82,0.0,0.0,0.0,36:38,-3.0,50.5,,,,,,,,,,,2020_10,0,0,0,0.0,7,7,False,False,False,25,29.6,25.2,1,27.4,20.0,17.0,1.0,34.0,-22.0,-5.666666666666667,AFC_WEST,AFC_WEST,True,True,21,True,False,False,True,0.25,0.6,-0.35,False,2020,10,LV,37,1,27.625,28.333333333333332,2.0,2020,10,DEN,12,0,21.5,20.666666666666668,-2.0
410,2020,10,2020-11-15 21:25:00+00:00,SoFi Stadium,,,,LAR,23,6-3,0.0,SEA,16,6-3,0.0,24.0,15.0,8.0,1.0,9-15,1-1,69.0,389.0,5.6,10.0,283.0,27/37,7.1,0.0,3-19,106.0,29.0,3.7,3-4,4-49,1.0,1.0,0.0,33:36,,,,,,,,,,,,,2020_10,2,1,1,8.5,14,7,False,False,False,7,28.8,25.0,1,26.9,24.0,-1.0,1.0,44.0,-28.0,-6.666666666666667,NFC_WEST,NFC_WEST,True,True,21,True,False,False,True,0.5,0.6,-0.09999999999999998,False,2020,10,LAR,23,1,24.5,24.0,1.0,2020,10,SEA,16,0,31.5,32.22222222222222,-2.0
411,2020,10,2020-11-15 21:25:00+00:00,Caesars Superdome,,,,NO,27,7-2,0.0,SF,13,4-6,0.0,17.0,8.0,7.0,2.0,2-12,0-0,56.0,237.0,4.2,13.0,123.0,14/23,4.7,0.0,3-16,114.0,30.0,3.8,3-4,5-61,2.0,2.0,0.0,27:06,,,,,,,,,,,,,2020_10,1,0,0,-2.0,6,9,False,False,False,14,29.6,18.4,1,24.0,27.0,0.0,-1.0,37.0,-24.0,7.0,NFC_SOUTH,NFC_WEST,False,True,21,True,False,False,True,0.4,0.4,0.0,False,2020,10,NO,27,1,29.625,30.11111111111111,-1.0,2020,10,SF,13,0,23.375,23.8,-3.0
412,2020,10,2020-11-15 21:25:00+00:00,Acrisure Stadium,,,,PIT,36,9-0,0.0,CIN,10,2-6-1,0.0,22.0,17.0,2.0,3.0,6-16,0-0,66.0,377.0,5.7,14.0,333.0,27/46,7.2,0.0,0-0,44.0,20.0,2.2,4-5,6-45,0.0,0.0,0.0,30:28,,,,,,,,,,,,,2020_10,2,1,0,9.0,7,14,False,False,False,26,30.4,14.4,1,22.4,38.0,-2.0,2.6666666666666665,31.0,-21.0,-13.666666666666666,AFC_NORTH,AFC_NORTH,True,True,21,True,False,False,True,0.6,0.4,0.19999999999999996,True,2020,10,PIT,36,1,30.625,30.11111111111111,1.0,2020,10,CIN,10,0,23.875,22.666666666666668,-2.0
413,2020,10,2020-11-16 01:20:00+00:00,Gillette Stadium,,,,NE,23,4-5,0.0,BAL,17,6-3,0.0,25.0,10.0,11.0,4.0,5-11,1-1,58.0,308.0,5.3,10.0,135.0,14/18,7.1,0.0,1-7,173.0,39.0,4.4,2-3,3-18,0.0,0.0,0.0,27:26,,,,,,,,,,,,,2020_10,1,0,1,17.0,6,7,False,False,False,6,29.2,13.6,1,21.4,6.0,17.0,-4.333333333333333,10.0,7.0,5.333333333333333,AFC_EAST,AFC_NORTH,False,True,1,False,False,True,False,0.4,0.6,-0.19999999999999996,False,2020,10,NE,23,1,21.0,21.0,-1.0,2020,10,BAL,17,0,25.75,27.11111111111111,-3.0
414,2020,10,2020-11-17 01:15:00+00:00,Soldier Field,,,,CHI,13,5-5,0.0,MIN,19,4-5,0.0,10.0,9.0,1.0,0.0,2-11,0-2,50.0,149.0,3.0,11.0,108.0,16/31,3.3,1.0,2-16,41.0,17.0,2.4,0-1,1-5,2.0,1.0,1.0,24:10,,,,,,,,,,,,,2020_10,2,1,0,4.0,8,8,False,False,False,-6,24.4,15.0,0,19.7,23.0,-10.0,0.6666666666666666,22.0,-3.0,0.3333333333333333,NFC_NORTH,NFC_NORTH,True,True,1,False,False,True,False,0.2,0.2,0.0,False,2020,10,CHI,13,1,18.375,19.1,-2.0,2020,10,MIN,19,0,25.25,26.22222222222222,-1.0
415,2020,11,2020-11-20 01:20:00+00:00,Lumen Field,,,,SEA,28,7-3,0.0,ARI,21,6-4,0.0,22.0,12.0,8.0,2.0,8-14,0-0,62.0,347.0,5.6,10.0,182.0,23/28,5.9,0.0,3-15,165.0,31.0,5.3,2-4,8-79,0.0,0.0,0.0,35:07,,,,,,,,,,,,,2020_11,3,0,1,-9.333333333333334,4,4,False,False,False,7,25.4,16.0,1,20.7,37.0,-9.0,-3.3333333333333335,10.0,11.0,12.666666666666666,NFC_WEST,NFC_WEST,True,True,1,False,False,True,False,0.4,0.4,0.0,False,2020,11,SEA,28,1,30.625,31.8,1.0,2020,11,ARI,21,0,29.125,28.7,-1.0
416,2020,11,2020-11-22 18:00:00+00:00,M&T Bank Stadium,,,,BAL,24,6-4,0.0,TEN,30,7-3,0.0,21.0,9.0,9.0,3.0,9-15,0-0,63.0,306.0,4.9,10.0,177.0,17/29,5.9,1.0,1-9,129.0,33.0,3.9,1-4,6-81,1.0,0.0,0.0,31:06,,,,,,,,,,,,,2020_11,1,0,0,-16.0,6,9,False,False,False,-6,24.8,19.4,0,22.1,24.0,0.0,1.3333333333333333,31.0,-1.0,2.0,AFC_NORTH,AFC_SOUTH,False,True,18,False,True,False,True,0.2,0.5,-0.3,False,2020,11,BAL,24,1,24.625,26.8,1.0,2020,11,TEN,30,0,28.75,27.9,1.0
417,2020,11,2020-11-22 18:00:00+00:00,EverBank Stadium,,,,JAX,3,1-9,0.0,PIT,27,10-0,0.0,14.0,8.0,4.0,2.0,4-13,0-1,56.0,206.0,3.7,12.0,133.0,16/37,3.4,4.0,2-18,73.0,17.0,4.3,0-1,8-105,4.0,0.0,0.0,23:31,,,,,,,,,,,,,2020_11,0,0,0,0.0,7,6,False,False,False,-24,18.2,22.8,0,20.5,25.0,-22.0,-3.3333333333333335,19.0,8.0,4.0,AFC_SOUTH,AFC_NORTH,False,True,18,False,True,False,True,0.2,0.2,0.0,False,2020,11,JAX,3,1,18.125,20.2,-3.0,2020,11,PIT,27,0,30.75,29.8,-1.0
418,2020,11,2020-11-22 18:00:00+00:00,Bank of America Stadium,,,,CAR,20,4-7,0.0,DET,0,4-6,0.0,20.0,12.0,7.0,1.0,5-15,0-0,70.0,374.0,5.3,11.0,258.0,24/35,7.2,2.0,1-0,116.0,34.0,3.4,2-5,7-45,2.0,0.0,0.0,36:48,,,,,,,,,,,,,2020_11,0,0,0,0.0,7,7,False,False,False,20,17.6,19.4,1,18.5,23.0,-3.0,1.3333333333333333,34.0,-34.0,-9.666666666666666,NFC_SOUTH,NFC_NORTH,False,True,18,False,True,False,True,0.3333333333333333,0.5,-0.16666666666666669,False,2020,11,CAR,20,1,23.125,23.0,-2.0,2020,11,DET,0,0,22.875,22.7,-1.0
419,2020,11,2020-11-22 18:00:00+00:00,NRG Stadium,,,,HOU,27,3-7,0.0,NE,20,4-6,0.0,21.0,17.0,2.0,2.0,5-11,0-0,56.0,399.0,7.1,9.0,344.0,28/37,9.3,0.0,0-0,55.0,19.0,2.9,3-4,5-35,0.0,0.0,0.0,27:42,,,,,,,,,,,,,2020_11,1,1,0,6.0,7,6,False,False,False,7,20.4,19.6,1,20.0,20.0,7.0,1.3333333333333333,27.0,-7.0,-2.0,AFC_SOUTH,AFC_EAST,False,True,18,False,True,False,True,0.6,0.4,0.19999999999999996,True,2020,11,HOU,27,1,23.875,22.7,1.0,2020,11,NE,20,0,19.75,20.9,-2.0
420,2020,11,2020-11-22 18:00:00+00:00,Caesars Superdome,,,,NO,24,8-2,0.0,ATL,9,3-7,0.0,24.0,9.0,12.0,3.0,4-11,1-1,62.0,376.0,6.1,10.0,210.0,18/23,8.1,0.0,3-23,166.0,36.0,4.6,3-4,5-35,1.0,1.0,0.0,33:41,,,,,,,,,,,,,2020_11,2,0,0,-12.5,6,14,False,False,False,15,19.6,17.2,1,18.4,27.0,-3.0,-2.0,17.0,-8.0,1.3333333333333333,NFC_SOUTH,NFC_SOUTH,True,True,18,False,True,False,True,0.5,0.6,-0.09999999999999998,False,2020,11,NO,24,1,29.625,29.5,-2.0,2020,11,ATL,9,0,23.5,25.2,-1.0
421,2020,11,2020-11-22 18:00:00+00:00,Huntington Bank Field,,,,CLE,22,7-3,0.0,PHI,17,3-6-1,0.0,17.0,9.0,7.0,1.0,4-14,0-2,65.0,324.0,5.0,13.0,187.0,12/22,7.5,0.0,3-17,137.0,40.0,3.4,1-3,3-53,1.0,1.0,1.0,31:44,,,,,,,,,,,,,2020_11,0,0,0,0.0,7,7,False,False,False,5,19.2,14.6,1,16.9,10.0,12.0,-3.3333333333333335,27.0,-10.0,-7.333333333333333,AFC_NORTH,NFC_EAST,False,False,18,False,True,False,True,0.5,0.4,0.09999999999999998,True,2020,11,CLE,22,1,24.625,23.8,2.0,2020,11,PHI,17,0,23.0,22.0,-2.0
422,2020,11,2020-11-22 18:00:00+00:00,Northwest Stadium,,,,WSH,20,3-7,0.0,CIN,9,2-7-1,0.0,20.0,9.0,10.0,1.0,4-13,0-0,61.0,325.0,5.3,12.0,161.0,17/25,6.0,1.0,2-5,164.0,34.0,4.8,2-4,6-49,1.0,0.0,0.0,30:46,-1.5,47.5,,,,,,,,,,,2020_11,0,0,0,0.0,7,6,False,False,False,11,22.6,11.0,1,16.8,20.0,0.0,3.3333333333333335,36.0,-27.0,-16.0,,AFC_NORTH,False,False,18,False,True,False,True,0.3333333333333333,0.3333333333333333,0.0,False,2020,11,WSH,20,1,19.75,20.0,-1.0,2020,11,CIN,9,0,21.25,21.3,-3.0
423,2020,11,2020-11-22 21:05:00+00:00,Empower Field at Mile High,,,,DEN,20,4-6,0.0,MIA,13,6-4,0.0,19.0,9.0,8.0,2.0,4-12,1-2,63.0,459.0,7.3,11.0,270.0,18/30,9.0,1.0,0-0,189.0,33.0,5.7,1-4,8-70,2.0,1.0,0.0,30:19,,,,,,,,,,,,,2020_11,0,0,0,0.0,7,7,False,False,False,7,22.6,13.6,1,18.1,31.0,-11.0,3.3333333333333335,31.0,-18.0,9.666666666666666,AFC_WEST,AFC_EAST,False,True,21,True,False,False,True,0.4,0.4,0.0,False,2020,11,DEN,20,1,21.375,20.6,1.0,2020,11,MIA,13,0,28.125,26.4,-2.0
424,2020,11,2020-11-22 21:05:00+00:00,SoFi Stadium,,,,LAC,34,3-7,0.0,NYJ,28,0-10,0.0,28.0,18.0,5.0,5.0,9-15,0-1,78.0,376.0,4.8,10.0,347.0,37/49,6.7,0.0,3-19,29.0,26.0,1.1,2-5,9-78,1.0,1.0,2.0,36:28,,,,,,,,,,,,,2020_11,0,0,0,0.0,7,12,False,False,False,6,24.0,15.2,1,19.6,26.0,8.0,6.0,35.0,-7.0,-19.333333333333332,AFC_WEST,AFC_EAST,False,True,21,True,False,False,True,0.4,0.4,0.0,False,2020,11,LAC,34,1,28.0,26.0,1.0,2020,11,NYJ,28,0,14.875,14.9,2.0
425,2020,11,2020-11-22 21:25:00+00:00,Lucas Oil Stadium,,,,IND,34,7-3,0.0,GB,31,7-3,0.0,23.0,12.0,10.0,1.0,6-16,2-2,74.0,420.0,5.7,14.0,280.0,24/36,7.6,1.0,1-8,140.0,37.0,3.8,2-4,8-116,2.0,1.0,0.0,35:01,,,,,,,,,,,,,2020_11,0,0,0,0.0,9,7,False,False,False,3,26.0,19.6,1,22.8,10.0,24.0,-0.6666666666666666,17.0,14.0,8.333333333333334,AFC_SOUTH,NFC_NORTH,False,False,21,True,False,False,True,0.4,0.5,-0.09999999999999998,False,2020,11,IND,34,1,28.5,27.6,-1.0,2020,11,GB,31,0,27.875,30.8,1.0
426,2020,11,2020-11-22 21:25:00+00:00,U.S. Bank Stadium,,,,MIN,28,4-6,0.0,DAL,31,3-7,0.0,24.0,14.0,9.0,1.0,6-10,0-1,61.0,430.0,7.0,11.0,305.0,22/30,9.5,0.0,2-9,125.0,29.0,4.3,3-3,8-80,2.0,2.0,0.0,31:49,,,,,,,,,,,,,2020_11,1,0,0,-4.0,5,14,False,False,False,-3,27.2,22.4,0,24.799999999999997,34.0,-6.0,-0.6666666666666666,23.0,8.0,-14.333333333333334,NFC_NORTH,NFC_EAST,False,True,21,True,False,False,True,0.4,0.4,0.0,False,2020,11,MIN,28,1,27.375,26.4,1.0,2020,11,DAL,31,0,22.25,23.5,3.0
