date,home_team,away_team,home_score,away_score,stadium,total_yards,rush_attempts,pass_attempts,completions,first_downs,third_down_attempts,third_down_conv,fourth_down_attempts,fourth_down_conv,turnovers,penalty_yards
2022-11-06,CIN,CAR,42.0,21.0,Paycor Stadium,692.0,57.0,63.0,42.0,43.0,18.0,8.0,1.0,1.0,4.0,85.0
2022-11-06,DET,GB,15.0,9.0,Ford Field,645.0,57.0,71.0,37.0,37.0,26.0,14.0,6.0,1.0,6.0,143.0
2022-11-06,JAX,LV,27.0,20.0,TIAA Bank Stadium,724.0,56.0,69.0,46.0,38.0,27.0,12.0,3.0,1.0,2.0,75.0
2022-11-06,NE,IND,26.0,3.0,Gillette Stadium,324.0,50.0,72.0,35.0,19.0,31.0,6.0,2.0,0.0,3.0,50.0
2022-11-06,NYJ,BUF,20.0,17.0,MetLife Stadium,627.0,56.0,66.0,36.0,39.0,26.0,13.0,3.0,2.0,6.0,60.0
2022-11-06,WAS,MIN,17.0,20.0,FedExField,564.0,52.0,74.0,38.0,35.0,26.0,10.0,1.0,0.0,2.0,68.0
2022-11-06,ARI,SEA,21.0,31.0,State Farm Stadium,683.0,55.0,76.0,51.0,41.0,29.0,16.0,3.0,0.0,5.0,111.0
2022-11-06,TB,LA,16.0,13.0,Raymond James Stadium,529.0,44.0,90.0,49.0,27.0,36.0,13.0,2.0,0.0,3.0,108.0
2022-11-06,KC,TEN,20.0,17.0,GEHA Field at Arrowhead Stadium,730.0,49.0,91.0,48.0,38.0,30.0,9.0,3.0,2.0,1.0,120.0
2022-11-07,NO,BAL,13.0,27.0,Mercedes-Benz Superdome,562.0,55.0,59.0,32.0,36.0,26.0,12.0,1.0,1.0,2.0,71.0
2022-11-10,CAR,ATL,25.0,15.0,Bank of America Stadium,624.0,72.0,52.0,29.0,35.0,26.0,9.0,2.0,0.0,1.0,126.0
2022-11-13,TB,SEA,21.0,16.0,Allianz Arena,702.0,58.0,67.0,45.0,45.0,24.0,11.0,2.0,2.0,3.0,86.0
2022-11-13,BUF,MIN,30.0,33.0,New Era Field,967.0,52.0,99.0,59.0,53.0,30.0,14.0,6.0,3.0,8.0,128.0
2022-11-13,CHI,DET,30.0,31.0,Soldier Field,731.0,66.0,51.0,31.0,42.0,22.0,11.0,2.0,1.0,3.0,101.0
2022-11-13,KC,JAX,27.0,17.0,GEHA Field at Arrowhead Stadium,801.0,43.0,80.0,55.0,42.0,24.0,11.0,3.0,3.0,4.0,30.0
2022-11-13,MIA,CLE,39.0,17.0,Hard Rock Stadium,788.0,57.0,72.0,48.0,49.0,23.0,11.0,7.0,3.0,3.0,95.0
2022-11-13,NYG,HOU,24.0,16.0,MetLife Stadium,754.0,66.0,61.0,35.0,40.0,24.0,10.0,0.0,0.0,3.0,64.0
2022-11-13,PIT,NO,20.0,10.0,Acrisure Stadium,565.0,58.0,66.0,35.0,38.0,29.0,12.0,2.0,1.0,5.0,114.0
2022-11-13,TEN,DEN,17.0,10.0,Nissan Stadium,620.0,48.0,85.0,40.0,31.0,33.0,10.0,3.0,2.0,6.0,110.0
2022-11-13,LV,IND,20.0,25.0,Allegiant Stadium,724.0,54.0,72.0,45.0,38.0,24.0,11.0,3.0,1.0,2.0,99.0
2022-11-13,GB,DAL,31.0,28.0,Lambeau Field,836.0,70.0,70.0,41.0,43.0,28.0,11.0,4.0,3.0,6.0,123.0
2022-11-13,LA,ARI,17.0,27.0,SoFi Stadium,554.0,46.0,79.0,51.0,36.0,26.0,8.0,5.0,5.0,5.0,96.0
2022-11-13,SF,LAC,22.0,16.0,Levi's Stadium,625.0,57.0,69.0,40.0,34.0,33.0,15.0,2.0,1.0,3.0,57.0
2022-11-14,PHI,WAS,21.0,32.0,Lincoln Financial Field,594.0,69.0,59.0,34.0,42.0,29.0,17.0,1.0,1.0,7.0,133.0
2022-11-17,GB,TEN,17.0,27.0,Lambeau Field,681.0,51.0,73.0,48.0,36.0,27.0,14.0,4.0,1.0,2.0,59.0
2022-11-20,ATL,CHI,27.0,24.0,Mercedes-Benz Stadium,568.0,74.0,45.0,27.0,38.0,25.0,11.0,1.0,1.0,5.0,69.0
2022-11-20,BAL,CAR,13.0,3.0,M&T Bank Stadium,513.0,47.0,73.0,45.0,31.0,27.0,9.0,1.0,0.0,5.0,159.0
2022-11-20,BUF,CLE,31.0,23.0,Ford Field,753.0,60.0,72.0,46.0,48.0,22.0,7.0,2.0,1.0,1.0,131.0
2022-11-20,HOU,WAS,10.0,23.0,NRG Stadium,492.0,56.0,65.0,34.0,31.0,26.0,5.0,6.0,6.0,3.0,51.0
2022-11-20,IND,PHI,16.0,17.0,Lucas Oil Stadium,598.0,59.0,64.0,41.0,32.0,27.0,10.0,3.0,1.0,6.0,145.0
2022-11-20,NE,NYJ,10.0,3.0,Gillette Stadium,400.0,49.0,59.0,32.0,19.0,29.0,7.0,1.0,0.0,2.0,70.0
2022-11-20,NO,LA,27.0,20.0,Mercedes-Benz Superdome,659.0,54.0,64.0,38.0,36.0,25.0,9.0,2.0,1.0,0.0,70.0
2022-11-20,NYG,DET,18.0,31.0,MetLife Stadium,738.0,63.0,73.0,44.0,48.0,26.0,11.0,3.0,2.0,4.0,108.0
2022-11-20,DEN,LV,16.0,22.0,Empower Field at Mile High,727.0,52.0,72.0,47.0,39.0,23.0,6.0,0.0,0.0,2.0,143.0
2022-11-20,MIN,DAL,3.0,40.0,U.S. Bank Stadium,641.0,57.0,67.0,43.0,38.0,28.0,13.0,0.0,0.0,3.0,98.0
2022-11-20,PIT,CIN,30.0,37.0,Acrisure Stadium,759.0,48.0,85.0,49.0,39.0,26.0,11.0,1.0,0.0,3.0,114.0
2022-11-20,LAC,KC,27.0,30.0,SoFi Stadium,850.0,57.0,70.0,43.0,45.0,24.0,13.0,0.0,0.0,4.0,79.0
2022-11-21,ARI,SF,10.0,38.0,Azteca Stadium,701.0,52.0,76.0,50.0,40.0,27.0,14.0,2.0,0.0,3.0,80.0
2022-11-24,DET,BUF,25.0,28.0,Ford Field,729.0,58.0,84.0,47.0,50.0,27.0,13.0,3.0,3.0,5.0,68.0
2022-11-24,DAL,NYG,28.0,20.0,AT&T Stadium,730.0,60.0,68.0,42.0,46.0,22.0,10.0,3.0,0.0,4.0,152.0
2022-11-24,MIN,NE,33.0,26.0,U.S. Bank Stadium,767.0,40.0,81.0,59.0,40.0,25.0,11.0,1.0,0.0,2.0,75.0
2022-11-27,CAR,DEN,23.0,10.0,Bank of America Stadium,595.0,65.0,57.0,30.0,33.0,26.0,6.0,3.0,2.0,4.0,78.0
2022-11-27,CLE,TB,23.0,17.0,FirstEnergy Stadium,692.0,54.0,87.0,52.0,37.0,32.0,9.0,5.0,3.0,1.0,112.0
2022-11-27,JAX,BAL,28.0,27.0,TIAA Bank Stadium,751.0,55.0,76.0,45.0,42.0,27.0,12.0,4.0,2.0,5.0,39.0
2022-11-27,MIA,HOU,30.0,15.0,Hard Rock Stadium,549.0,41.0,91.0,49.0,38.0,28.0,6.0,2.0,2.0,6.0,80.0
2022-11-27,NYJ,CHI,31.0,10.0,MetLife Stadium,758.0,61.0,57.0,36.0,36.0,25.0,11.0,4.0,2.0,5.0,15.0
2022-11-27,TEN,CIN,16.0,20.0,Nissan Stadium,718.0,49.0,73.0,44.0,35.0,30.0,12.0,0.0,0.0,1.0,137.0
2022-11-27,WAS,ATL,19.0,13.0,FedExField,646.0,66.0,49.0,29.0,37.0,22.0,9.0,2.0,1.0,2.0,48.0
2022-11-27,ARI,LAC,24.0,25.0,State Farm Stadium,679.0,47.0,82.0,53.0,42.0,26.0,13.0,1.0,0.0,3.0,49.0
2022-11-27,SEA,LV,34.0,40.0,Lumen Field,948.0,63.0,77.0,52.0,49.0,23.0,11.0,2.0,1.0,5.0,60.0
2022-11-27,KC,LA,26.0,10.0,GEHA Field at Arrowhead Stadium,635.0,58.0,69.0,41.0,42.0,24.0,10.0,3.0,3.0,4.0,50.0
2022-11-27,SF,NO,13.0,0.0,Levi's Stadium,577.0,51.0,69.0,44.0,34.0,24.0,9.0,3.0,1.0,2.0,110.0
2022-11-27,PHI,GB,40.0,33.0,Lincoln Financial Field,842.0,70.0,58.0,33.0,46.0,22.0,9.0,4.0,3.0,4.0,60.0
2022-11-28,IND,PIT,17.0,24.0,Lucas Oil Stadium,615.0,61.0,69.0,42.0,40.0,26.0,10.0,3.0,2.0,4.0,39.0
2022-12-01,NE,BUF,10.0,24.0,Gillette Stadium,597.0,51.0,72.0,44.0,36.0,27.0,12.0,1.0,1.0,3.0,109.0
2022-12-04,ATL,PIT,16.0,19.0,Mercedes-Benz Stadium,657.0,65.0,53.0,29.0,39.0,22.0,9.0,1.0,1.0,2.0,78.0
2022-12-04,BAL,DEN,10.0,9.0,M&T Bank Stadium,557.0,56.0,65.0,47.0,32.0,25.0,5.0,3.0,3.0,3.0,63.0
2022-12-04,CHI,GB,19.0,28.0,Soldier Field,768.0,57.0,57.0,38.0,36.0,24.0,12.0,2.0,1.0,3.0,83.0
2022-12-04,DET,JAX,40.0,14.0,Ford Field,705.0,50.0,80.0,50.0,45.0,24.0,11.0,4.0,3.0,1.0,34.0
2022-12-04,HOU,CLE,14.0,27.0,NRG Stadium,587.0,60.0,63.0,32.0,30.0,25.0,5.0,2.0,1.0,8.0,87.0
2022-12-04,MIN,NYJ,27.0,22.0,U.S. Bank Stadium,773.0,53.0,96.0,52.0,42.0,34.0,12.0,6.0,3.0,2.0,84.0
2022-12-04,NYG,WAS,20.0,20.0,MetLife Stadium,727.0,66.0,81.0,52.0,44.0,27.0,7.0,1.0,1.0,4.0,89.0
2022-12-04,PHI,TEN,35.0,10.0,Lincoln Financial Field,662.0,45.0,75.0,46.0,37.0,25.0,7.0,5.0,4.0,1.0,162.0
2022-12-04,LA,SEA,23.0,27.0,SoFi Stadium,757.0,55.0,73.0,42.0,45.0,22.0,9.0,2.0,1.0,5.0,81.0
2022-12-04,SF,MIA,33.0,17.0,Levi's Stadium,659.0,42.0,82.0,45.0,37.0,26.0,8.0,4.0,2.0,6.0,113.0
2022-12-04,CIN,KC,27.0,24.0,Paycor Stadium,780.0,59.0,61.0,41.0,46.0,22.0,13.0,3.0,2.0,1.0,100.0
2022-12-04,LV,LAC,27.0,20.0,Allegiant Stadium,790.0,51.0,82.0,44.0,43.0,26.0,8.0,5.0,3.0,5.0,35.0
2022-12-04,DAL,IND,54.0,19.0,AT&T Stadium,694.0,64.0,73.0,41.0,41.0,26.0,11.0,4.0,4.0,6.0,131.0
2022-12-05,TB,NO,17.0,16.0,Raymond James Stadium,648.0,45.0,86.0,57.0,39.0,29.0,13.0,0.0,0.0,3.0,123.0
2022-12-08,LA,LV,17.0,16.0,SoFi Stadium,584.0,60.0,59.0,33.0,37.0,25.0,9.0,2.0,2.0,3.0,154.0
2022-12-11,BUF,NYJ,20.0,12.0,New Era Field,541.0,46.0,81.0,44.0,33.0,30.0,10.0,1.0,0.0,3.0,96.0
2022-12-11,CIN,CLE,23.0,10.0,Paycor Stadium,707.0,51.0,80.0,44.0,41.0,30.0,10.0,6.0,3.0,2.0,134.0
2022-12-11,DAL,HOU,27.0,23.0,AT&T Stadium,731.0,68.0,67.0,44.0,37.0,30.0,15.0,4.0,1.0,6.0,35.0
2022-12-11,DET,MIN,34.0,23.0,Ford Field,880.0,47.0,85.0,58.0,46.0,25.0,11.0,4.0,2.0,2.0,76.0
2022-12-11,NYG,PHI,22.0,48.0,MetLife Stadium,743.0,55.0,75.0,44.0,45.0,24.0,10.0,5.0,3.0,2.0,43.0
2022-12-11,PIT,BAL,14.0,16.0,Acrisure Stadium,638.0,62.0,52.0,33.0,40.0,21.0,8.0,2.0,1.0,5.0,61.0
2022-12-11,TEN,JAX,22.0,36.0,Nissan Stadium,794.0,45.0,86.0,55.0,44.0,23.0,11.0,2.0,0.0,5.0,120.0
2022-12-11,DEN,KC,28.0,34.0,Empower Field at Mile High,751.0,42.0,94.0,55.0,37.0,29.0,12.0,2.0,1.0,6.0,108.0
2022-12-11,SEA,CAR,24.0,30.0,Lumen Field,615.0,60.0,65.0,35.0,40.0,26.0,12.0,3.0,2.0,3.0,64.0
2022-12-11,SF,TB,35.0,7.0,Levi's Stadium,726.0,55.0,78.0,51.0,42.0,25.0,8.0,9.0,5.0,5.0,77.0
2022-12-11,LAC,MIA,23.0,17.0,SoFi Stadium,651.0,42.0,85.0,49.0,38.0,29.0,12.0,2.0,1.0,2.0,90.0
2022-12-12,ARI,NE,13.0,27.0,State Farm Stadium,651.0,43.0,83.0,52.0,37.0,25.0,7.0,5.0,1.0,5.0,128.0
2022-12-15,SEA,SF,13.0,21.0,Lumen Field,658.0,48.0,74.0,48.0,31.0,26.0,10.0,0.0,0.0,2.0,139.0
2022-12-17,MIN,IND,39.0,36.0,U.S. Bank Stadium,861.0,67.0,99.0,53.0,51.0,34.0,11.0,4.0,0.0,6.0,177.0
2022-12-17,CLE,BAL,13.0,3.0,FirstEnergy Stadium,607.0,61.0,64.0,35.0,36.0,27.0,10.0,5.0,2.0,5.0,57.0
2022-12-17,BUF,MIA,32.0,29.0,New Era Field,853.0,55.0,75.0,42.0,48.0,28.0,13.0,1.0,1.0,3.0,102.0
2022-12-18,CAR,PIT,16.0,24.0,Bank of America Stadium,534.0,61.0,50.0,31.0,34.0,27.0,16.0,0.0,0.0,1.0,121.0
2022-12-18,CHI,PHI,20.0,25.0,Soldier Field,671.0,64.0,66.0,36.0,35.0,29.0,14.0,3.0,1.0,7.0,55.0
2022-12-18,HOU,KC,24.0,30.0,NRG Stadium,723.0,61.0,74.0,50.0,50.0,22.0,10.0,0.0,0.0,4.0,135.0
2022-12-18,JAX,DAL,40.0,34.0,TIAA Bank Stadium,900.0,68.0,76.0,50.0,50.0,28.0,17.0,0.0,0.0,5.0,55.0
2022-12-18,NO,ATL,21.0,18.0,Mercedes-Benz Superdome,670.0,74.0,51.0,26.0,38.0,27.0,14.0,2.0,0.0,3.0,76.0
2022-12-18,NYJ,DET,17.0,20.0,MetLife Stadium,696.0,50.0,77.0,41.0,35.0,29.0,12.0,4.0,3.0,1.0,72.0
2022-12-18,DEN,ARI,24.0,15.0,Empower Field at Mile High,564.0,54.0,73.0,41.0,36.0,23.0,6.0,0.0,0.0,7.0,77.0
2022-12-18,LV,NE,30.0,24.0,Allegiant Stadium,628.0,55.0,73.0,33.0,37.0,27.0,7.0,1.0,1.0,4.0,120.0
2022-12-18,LAC,TEN,17.0,14.0,SoFi Stadium,649.0,51.0,75.0,46.0,40.0,24.0,7.0,2.0,2.0,5.0,82.0
2022-12-18,TB,CIN,23.0,34.0,Raymond James Stadium,635.0,46.0,89.0,57.0,45.0,25.0,9.0,3.0,2.0,7.0,85.0
2022-12-18,WAS,NYG,12.0,20.0,FedExField,675.0,56.0,64.0,38.0,39.0,20.0,3.0,3.0,2.0,5.0,70.0
2022-12-19,GB,LA,24.0,12.0,Lambeau Field,501.0,52.0,59.0,34.0,38.0,20.0,8.0,2.0,2.0,5.0,156.0
2022-12-22,NYJ,JAX,3.0,19.0,MetLife Stadium,592.0,59.0,68.0,39.0,29.0,29.0,9.0,5.0,1.0,4.0,89.0
2022-12-24,BAL,ATL,17.0,9.0,M&T Bank Stadium,628.0,68.0,52.0,31.0,32.0,26.0,9.0,4.0,1.0,3.0,54.0
2022-12-24,CAR,DET,37.0,23.0,Bank of America Stadium,951.0,61.0,66.0,40.0,52.0,21.0,7.0,4.0,3.0,2.0,104.0
2022-12-24,CHI,BUF,13.0,35.0,Soldier Field,637.0,60.0,58.0,33.0,31.0,23.0,8.0,5.0,2.0,8.0,87.0
2022-12-24,CLE,NO,10.0,17.0,FirstEnergy Stadium,493.0,73.0,48.0,23.0,28.0,31.0,14.0,3.0,1.0,4.0,60.0
2022-12-24,KC,SEA,24.0,10.0,GEHA Field at Arrowhead Stadium,630.0,53.0,71.0,41.0,33.0,25.0,5.0,7.0,3.0,1.0,74.0
2022-12-24,MIN,NYG,27.0,24.0,U.S. Bank Stadium,800.0,40.0,98.0,64.0,46.0,24.0,9.0,2.0,1.0,3.0,77.0
2022-12-24,NE,CIN,18.0,22.0,Gillette Stadium,727.0,41.0,92.0,61.0,41.0,29.0,14.0,2.0,1.0,7.0,144.0
2022-12-24,TEN,HOU,14.0,19.0,Nissan Stadium,557.0,61.0,61.0,34.0,30.0,26.0,9.0,3.0,1.0,7.0,65.0
2022-12-24,SF,WAS,37.0,20.0,Levi's Stadium,720.0,59.0,62.0,40.0,35.0,24.0,11.0,4.0,1.0,3.0,76.0
2022-12-24,DAL,PHI,40.0,34.0,AT&T Stadium,861.0,60.0,81.0,51.0,50.0,29.0,16.0,4.0,3.0,7.0,46.0
2022-12-24,PIT,LV,13.0,10.0,Acrisure Stadium,551.0,46.0,72.0,42.0,32.0,26.0,11.0,2.0,2.0,4.0,55.0
2022-12-25,MIA,GB,20.0,26.0,Hard Rock Stadium,677.0,43.0,67.0,40.0,32.0,21.0,4.0,6.0,4.0,8.0,102.0
2022-12-25,LA,DEN,51.0,14.0,SoFi Stadium,713.0,57.0,69.0,43.0,44.0,20.0,9.0,4.0,2.0,5.0,61.0
2022-12-25,ARI,TB,16.0,19.0,State Farm Stadium,721.0,57.0,95.0,57.0,37.0,36.0,11.0,3.0,2.0,5.0,104.0
2022-12-26,IND,LAC,3.0,20.0,Lucas Oil Stadium,488.0,46.0,71.0,41.0,27.0,28.0,8.0,5.0,2.0,6.0,71.0
2022-12-29,TEN,DAL,13.0,27.0,Nissan Stadium,678.0,56.0,83.0,49.0,43.0,29.0,15.0,2.0,1.0,6.0,159.0
2023-01-01,ATL,ARI,20.0,19.0,Mercedes-Benz Stadium,637.0,61.0,69.0,43.0,42.0,22.0,9.0,3.0,1.0,1.0,120.0
2023-01-01,DET,CHI,41.0,10.0,Ford Field,734.0,61.0,59.0,28.0,35.0,25.0,7.0,2.0,0.0,2.0,91.0
2023-01-01,HOU,JAX,3.0,31.0,NRG Stadium,614.0,50.0,77.0,47.0,33.0,29.0,10.0,4.0,0.0,4.0,75.0
2023-01-01,KC,DEN,27.0,24.0,GEHA Field at Arrowhead Stadium,681.0,41.0,84.0,55.0,43.0,21.0,5.0,3.0,2.0,4.0,54.0
2023-01-01,NE,MIA,23.0,21.0,Gillette Stadium,582.0,48.0,78.0,44.0,34.0,27.0,9.0,4.0,2.0,2.0,110.0
2023-01-01,NYG,IND,38.0,10.0,MetLife Stadium,646.0,64.0,53.0,36.0,40.0,19.0,7.0,3.0,2.0,2.0,80.0
2023-01-01,PHI,NO,10.0,20.0,Lincoln Financial Field,626.0,50.0,69.0,38.0,30.0,28.0,10.0,3.0,1.0,3.0,69.0
2023-01-01,TB,CAR,30.0,24.0,Raymond James Stadium,880.0,47.0,89.0,57.0,47.0,26.0,8.0,4.0,3.0,7.0,109.0
2023-01-01,WAS,CLE,10.0,24.0,FedExField,561.0,67.0,54.0,25.0,33.0,27.0,11.0,6.0,3.0,3.0,44.0
2023-01-01,LV,SF,34.0,37.0,Allegiant Stadium,954.0,59.0,69.0,45.0,55.0,18.0,8.0,1.0,0.0,4.0,120.0
2023-01-01,SEA,NYJ,23.0,6.0,Lumen Field,625.0,55.0,83.0,41.0,40.0,28.0,9.0,4.0,1.0,5.0,35.0
2023-01-01,GB,MIN,41.0,17.0,Lambeau Field,661.0,53.0,65.0,39.0,37.0,24.0,12.0,3.0,1.0,6.0,65.0
2023-01-01,LAC,LA,31.0,10.0,SoFi Stadium,708.0,57.0,53.0,35.0,34.0,24.0,12.0,0.0,0.0,1.0,41.0
2023-01-01,BAL,PIT,13.0,16.0,M&T Bank Stadium,591.0,69.0,51.0,29.0,37.0,28.0,15.0,0.0,0.0,1.0,73.0
2023-01-07,LV,KC,13.0,31.0,Allegiant Stadium,628.0,53.0,70.0,40.0,42.0,25.0,13.0,2.0,0.0,3.0,90.0
2023-01-07,JAX,TEN,20.0,16.0,TIAA Bank Stadium,534.0,53.0,66.0,40.0,32.0,28.0,11.0,3.0,2.0,4.0,65.0
2023-01-08,ATL,TB,30.0,17.0,Mercedes-Benz Stadium,604.0,55.0,66.0,41.0,34.0,28.0,12.0,4.0,3.0,2.0,48.0
2023-01-08,BUF,NE,35.0,23.0,New Era Field,668.0,48.0,75.0,45.0,38.0,25.0,11.0,2.0,2.0,7.0,40.0
2023-01-08,CHI,MIN,13.0,29.0,Soldier Field,741.0,60.0,62.0,41.0,41.0,20.0,8.0,3.0,0.0,5.0,56.0
2023-01-08,CIN,BAL,27.0,16.0,Paycor Stadium,643.0,47.0,92.0,44.0,35.0,31.0,11.0,3.0,0.0,5.0,57.0
2023-01-08,IND,HOU,31.0,32.0,Lucas Oil Stadium,760.0,56.0,79.0,47.0,43.0,27.0,9.0,5.0,4.0,10.0,51.0
2023-01-08,MIA,NYJ,11.0,6.0,Hard Rock Stadium,489.0,52.0,65.0,38.0,28.0,29.0,11.0,2.0,1.0,3.0,101.0
2023-01-08,NO,CAR,7.0,10.0,Mercedes-Benz Superdome,507.0,73.0,43.0,20.0,30.0,27.0,12.0,1.0,0.0,6.0,35.0
2023-01-08,PIT,CLE,28.0,14.0,Acrisure Stadium,642.0,59.0,67.0,32.0,41.0,27.0,14.0,2.0,1.0,6.0,85.0
2023-01-08,DEN,LAC,31.0,28.0,Empower Field at Mile High,825.0,58.0,72.0,43.0,43.0,26.0,12.0,1.0,1.0,7.0,70.0
2023-01-08,PHI,NYG,22.0,16.0,Lincoln Financial Field,626.0,55.0,81.0,43.0,40.0,28.0,9.0,3.0,2.0,1.0,96.0
2023-01-08,SEA,LA,19.0,16.0,Lumen Field,671.0,64.0,65.0,32.0,35.0,25.0,5.0,2.0,2.0,3.0,55.0
2023-01-08,SF,ARI,38.0,13.0,Levi's Stadium,566.0,57.0,54.0,35.0,32.0,23.0,10.0,3.0,0.0,4.0,60.0
2023-01-08,WAS,DAL,26.0,6.0,FedExField,491.0,68.0,61.0,25.0,26.0,32.0,7.0,3.0,1.0,5.0,84.0
2023-01-08,GB,DET,16.0,20.0,Lambeau Field,614.0,53.0,64.0,40.0,38.0,24.0,8.0,4.0,3.0,3.0,110.0
2023-09-07,KC,DET,20.0,21.0,GEHA Field at Arrowhead Stadium,684.0,57.0,75.0,43.0,36.0,29.0,10.0,4.0,1.0,3.0,88.0
2023-09-10,ATL,CAR,24.0,10.0,Mercedes-Benz Stadium,502.0,58.0,62.0,35.0,33.0,24.0,7.0,2.0,0.0,5.0,109.0
2023-09-10,BAL,HOU,25.0,9.0,M&T Bank Stadium,535.0,56.0,75.0,45.0,35.0,33.0,15.0,4.0,1.0,4.0,194.0
2023-09-10,CLE,CIN,24.0,3.0,FirstEnergy Stadium,494.0,61.0,66.0,30.0,27.0,29.0,6.0,1.0,0.0,2.0,63.0
2023-09-10,IND,JAX,21.0,31.0,Lucas Oil Stadium,622.0,61.0,77.0,48.0,37.0,24.0,5.0,8.0,2.0,6.0,80.0
2023-09-10,MIN,TB,17.0,20.0,U.S. Bank Stadium,611.0,50.0,81.0,54.0,34.0,31.0,12.0,1.0,1.0,3.0,64.0
2023-09-10,NO,TEN,16.0,15.0,Mercedes-Benz Superdome,636.0,49.0,74.0,39.0,31.0,28.0,9.0,0.0,0.0,6.0,90.0
2023-09-10,PIT,SF,7.0,30.0,Acrisure Stadium,630.0,44.0,83.0,50.0,35.0,28.0,11.0,4.0,2.0,5.0,145.0
2023-09-10,WAS,ARI,20.0,16.0,FedExField,458.0,53.0,70.0,40.0,33.0,26.0,8.0,1.0,0.0,5.0,192.0
2023-09-10,CHI,GB,20.0,38.0,Soldier Field,642.0,62.0,70.0,39.0,36.0,29.0,12.0,4.0,2.0,4.0,151.0
2023-09-10,DEN,LV,16.0,17.0,Empower Field at Mile High,521.0,51.0,62.0,47.0,42.0,22.0,10.0,1.0,1.0,2.0,180.0
2023-09-10,LAC,MIA,34.0,36.0,SoFi Stadium,969.0,60.0,81.0,51.0,59.0,24.0,13.0,2.0,1.0,3.0,108.0
2023-09-10,NE,PHI,20.0,25.0,Gillette Stadium,633.0,47.0,93.0,57.0,40.0,28.0,9.0,5.0,1.0,4.0,99.0
2023-09-10,SEA,LA,13.0,30.0,Lumen Field,606.0,58.0,66.0,40.0,40.0,26.0,13.0,1.0,1.0,0.0,108.0
2023-09-10,NYG,DAL,0.0,40.0,MetLife Stadium,436.0,58.0,62.0,30.0,31.0,29.0,11.0,7.0,4.0,8.0,107.0
2023-09-11,NYJ,BUF,22.0,16.0,MetLife Stadium,603.0,50.0,71.0,43.0,32.0,26.0,10.0,1.0,1.0,6.0,50.0
2023-09-14,PHI,MIN,34.0,28.0,Lincoln Financial Field,804.0,57.0,73.0,49.0,43.0,24.0,12.0,2.0,2.0,6.0,60.0
2023-09-17,ATL,GB,25.0,24.0,Mercedes-Benz Stadium,670.0,66.0,59.0,33.0,44.0,24.0,9.0,5.0,3.0,1.0,150.0
2023-09-17,BUF,LV,38.0,10.0,New Era Field,690.0,50.0,63.0,47.0,42.0,20.0,10.0,4.0,3.0,3.0,60.0
2023-09-17,CIN,BAL,24.0,27.0,Paycor Stadium,697.0,52.0,75.0,51.0,44.0,29.0,19.0,1.0,1.0,1.0,86.0
2023-09-17,DET,SEA,31.0,37.0,Ford Field,811.0,52.0,79.0,60.0,51.0,22.0,11.0,4.0,2.0,3.0,104.0
2023-09-17,HOU,IND,20.0,31.0,NRG Stadium,742.0,49.0,86.0,55.0,43.0,31.0,15.0,2.0,2.0,4.0,62.0
2023-09-17,JAX,KC,9.0,17.0,TIAA Bank Stadium,670.0,40.0,88.0,52.0,37.0,25.0,7.0,4.0,2.0,8.0,104.0
2023-09-17,TB,CHI,27.0,17.0,Raymond James Stadium,673.0,50.0,69.0,42.0,33.0,28.0,14.0,1.0,1.0,6.0,82.0
2023-09-17,TEN,LAC,27.0,24.0,Nissan Stadium,685.0,55.0,74.0,47.0,39.0,27.0,8.0,4.0,3.0,0.0,88.0
2023-09-17,ARI,NYG,28.0,31.0,State Farm Stadium,820.0,57.0,71.0,47.0,49.0,22.0,11.0,1.0,1.0,1.0,132.0
2023-09-17,LA,SF,23.0,30.0,SoFi Stadium,751.0,50.0,82.0,51.0,49.0,23.0,9.0,2.0,1.0,4.0,112.0
2023-09-17,DAL,NYJ,30.0,10.0,AT&T Stadium,599.0,61.0,69.0,43.0,38.0,28.0,10.0,1.0,1.0,5.0,67.0
2023-09-17,DEN,WAS,33.0,35.0,Empower Field at Mile High,789.0,47.0,83.0,45.0,46.0,22.0,7.0,3.0,3.0,4.0,129.0
2023-09-17,NE,MIA,17.0,24.0,Gillette Stadium,677.0,55.0,77.0,52.0,44.0,25.0,11.0,2.0,1.0,5.0,91.0
2023-09-18,CAR,NO,17.0,20.0,Bank of America Stadium,582.0,52.0,79.0,44.0,37.0,30.0,11.0,1.0,1.0,2.0,67.0
2023-09-18,PIT,CLE,26.0,22.0,Acrisure Stadium,667.0,59.0,78.0,37.0,29.0,30.0,9.0,2.0,0.0,6.0,112.0
2023-09-21,SF,NYG,30.0,12.0,Levi's Stadium,591.0,50.0,75.0,47.0,36.0,28.0,12.0,0.0,0.0,2.0,108.0
2023-09-24,BAL,IND,19.0,22.0,M&T Bank Stadium,691.0,72.0,84.0,49.0,38.0,38.0,14.0,2.0,0.0,5.0,36.0
2023-09-24,CLE,TEN,27.0,3.0,FirstEnergy Stadium,435.0,46.0,66.0,40.0,29.0,25.0,8.0,2.0,2.0,4.0,126.0
2023-09-24,DET,ATL,20.0,6.0,Ford Field,541.0,51.0,78.0,43.0,33.0,28.0,8.0,1.0,0.0,2.0,143.0
2023-09-24,GB,NO,18.0,17.0,Lambeau Field,594.0,48.0,84.0,45.0,36.0,32.0,12.0,4.0,2.0,2.0,192.0
